lang,file_a,file_b,hapaxes_a,hapaxes_b,overlap,share_a_pct,share_b_pct
ast,ast_wikipedia_2011_20260405072543.csv,ast_wikipedia_2018_300K_20260405072550.csv,52053,128099,15433,29.65,12.05
ast,ast_wikipedia_2011_20260405072543.csv,ast_wikipedia_2021_20260405072559.csv,52053,270453,14857,28.54,5.49
ast,ast_wikipedia_2018_300K_20260405072550.csv,ast_wikipedia_2021_20260405072559.csv,128099,270453,55801,43.56,20.63
ava,ava_wikipedia_2012_20260404142723.csv,ava_wikipedia_2021_20260404142729.csv,6520,14508,4036,61.9,27.82
aym,aym_glot500_latn.csv,aym_wikipedia_2012_20260404142735.csv,70420,5295,786,1.12,14.84
aym,aym_glot500_latn.csv,aym_wikipedia_2021_20260404142742.csv,70420,9945,2050,2.91,20.61
aym,aym_wikipedia_2012_20260404142735.csv,aym_wikipedia_2021_20260404142742.csv,5295,9945,3003,56.71,30.2
azb,azb_glot500_arab.csv,azb_wikipedia_2021_20260404180704.csv,13225,804,24,0.18,2.99
aze,aze_wikipedia_2018_1M_20260404143052.csv,aze_wikipedia_2021_20260404143108.csv,424410,482754,260996,61.5,54.06
aze,aze_news_2019_20260404142748.csv,aze_news_2020_20260404142821.csv,57764,30515,4605,7.97,15.09
aze,aze_glot500_latn.csv,aze_wikipedia_2021_20260404143108.csv,9766737,482754,63731,0.65,13.2
aze,aze_glot500_latn.csv,aze_wikipedia_2018_1M_20260404143052.csv,9766737,424410,54143,0.55,12.76
aze,aze_news_2019_20260404142748.csv,aze_newscrawl_2011_20260404142846.csv,57764,350766,7120,12.33,2.03
aze,aze_news_2019_20260404142748.csv,aze_wikipedia_2018_1M_20260404143052.csv,57764,424410,6430,11.13,1.52
aze,aze_news_2019_20260404142748.csv,aze_wikipedia_2021_20260404143108.csv,57764,482754,6335,10.97,1.31
aze,aze_glot500_latn.csv,aze_newscrawl_2011_20260404142846.csv,9766737,350766,37432,0.38,10.67
aze,aze_news_2020_20260404142821.csv,aze_newscrawl_2011_20260404142846.csv,30515,350766,3236,10.6,0.92
aze,aze_news_2020_20260404142821.csv,aze_wikipedia_2018_1M_20260404143052.csv,30515,424410,2829,9.27,0.67
aze,aze_news_2020_20260404142821.csv,aze_wikipedia_2021_20260404143108.csv,30515,482754,2745,9.0,0.57
aze,aze-ud.csv,aze_news_2020_20260404142821.csv,278,30515,20,7.19,0.07
aze,aze-ud.csv,aze_newscrawl_2011_20260404142846.csv,278,350766,17,6.12,0.0
aze,aze_newscrawl_2011_20260404142846.csv,aze_wikipedia_2021_20260404143108.csv,350766,482754,20401,5.82,4.23
aze,aze_newscrawl_2011_20260404142846.csv,aze_wikipedia_2018_1M_20260404143052.csv,350766,424410,19777,5.64,4.66
aze,aze_glot500_latn.csv,aze_news_2019_20260404142748.csv,9766737,57764,3124,0.03,5.41
bak,bak_community_2017_20260404143158.csv,bak_glot500_cyrl.csv,136417,1082300,34974,25.64,3.23
bak,bak_community_2017_20260404143158.csv,bak_glot500_latn.csv,136417,151402,534,0.39,0.35
bak,bak_community_2017_20260404143158.csv,bak_wikipedia_2011_20260404143206.csv,136417,17705,7204,5.28,40.69
bak,bak_community_2017_20260404143158.csv,bak_wikipedia_2018_100K_20260404143213.csv,136417,82102,15652,11.47,19.06
bak,bak_community_2017_20260404143158.csv,bak_wikipedia_2021_20260404143220.csv,136417,135906,13428,9.84,9.88
bak,bak_glot500_cyrl.csv,bak_glot500_latn.csv,1082300,151402,4990,0.46,3.3
bak,bak_glot500_cyrl.csv,bak_wikipedia_2011_20260404143206.csv,1082300,17705,924,0.09,5.22
bak,bak_glot500_cyrl.csv,bak_wikipedia_2018_100K_20260404143213.csv,1082300,82102,4942,0.46,6.02
bak,bak_glot500_cyrl.csv,bak_wikipedia_2021_20260404143220.csv,1082300,135906,9351,0.86,6.88
bak,bak_glot500_latn.csv,bak_wikipedia_2011_20260404143206.csv,151402,17705,324,0.21,1.83
bak,bak_glot500_latn.csv,bak_wikipedia_2018_100K_20260404143213.csv,151402,82102,393,0.26,0.48
bak,bak_glot500_latn.csv,bak_wikipedia_2021_20260404143220.csv,151402,135906,608,0.4,0.45
bak,bak_wikipedia_2011_20260404143206.csv,bak_wikipedia_2018_100K_20260404143213.csv,17705,82102,4165,23.52,5.07
bak,bak_wikipedia_2011_20260404143206.csv,bak_wikipedia_2021_20260404143220.csv,17705,135906,3071,17.35,2.26
bak,bak_wikipedia_2018_100K_20260404143213.csv,bak_wikipedia_2021_20260404143220.csv,82102,135906,52226,63.61,38.43
bam,bam-ud.csv,bam_glot500_latn.csv,439,35709,22,5.01,0.06
bam,bam-ud.csv,bam_wikipedia_2012_20260404143128.csv,439,3337,32,7.29,0.96
bam,bam-ud.csv,bam_wikipedia_2021_20260404143134.csv,439,3233,35,7.97,1.08
bam,bam_glot500_latn.csv,bam_wikipedia_2012_20260404143128.csv,35709,3337,388,1.09,11.63
bam,bam_glot500_latn.csv,bam_wikipedia_2021_20260404143134.csv,35709,3233,386,1.08,11.94
bam,bam_wikipedia_2012_20260404143128.csv,bam_wikipedia_2021_20260404143134.csv,3337,3233,2546,76.3,78.75
ban,ban_glot500_latn.csv,ban_wikipedia_2021_20260404143123.csv,68925,14783,4679,6.79,31.65
bar,bar-ud.csv,bar_glot500_latn.csv,3150,252288,149,4.73,0.06
bar,bar-ud.csv,bar_wikipedia_2012_20260404143304.csv,3150,89355,593,18.83,0.66
bar,bar-ud.csv,bar_wikipedia_2018_100K_20260404143311.csv,3150,129393,595,18.89,0.46
bar,bar-ud.csv,bar_wikipedia_2021_20260404143318.csv,3150,145228,550,17.46,0.38
bar,bar_glot500_latn.csv,bar_wikipedia_2012_20260404143304.csv,252288,89355,4923,1.95,5.51
bar,bar_glot500_latn.csv,bar_wikipedia_2018_100K_20260404143311.csv,252288,129393,4433,1.76,3.43
bar,bar_glot500_latn.csv,bar_wikipedia_2021_20260404143318.csv,252288,145228,3796,1.5,2.61
bar,bar_wikipedia_2012_20260404143304.csv,bar_wikipedia_2018_100K_20260404143311.csv,89355,129393,49675,55.59,38.39
bar,bar_wikipedia_2012_20260404143304.csv,bar_wikipedia_2021_20260404143318.csv,89355,145228,43823,49.04,30.18
bar,bar_wikipedia_2018_100K_20260404143311.csv,bar_wikipedia_2021_20260404143318.csv,129393,145228,92068,71.15,63.4
bcl,bcl_community_2017_20260404144220.csv,bcl_glot500_latn.csv,18147,142111,1419,7.82,1.0
bcl,bcl_community_2017_20260404144220.csv,bcl_wikipedia_2011_20260404144226.csv,18147,13138,9561,52.69,72.77
bcl,bcl_glot500_latn.csv,bcl_wikipedia_2011_20260404144226.csv,142111,13138,872,0.61,6.64
bel,bel_wikipedia_2018_300K_20260404143353.csv,bel_wikipedia_2021_20260404143404.csv,191018,270132,101788,53.29,37.68
bel,bel_news_2019_20260404143325.csv,bel_news_2020_20260404143334.csv,110807,97108,15303,13.81,15.76
bel,bel_glot500_cyrl.csv,bel_wikipedia_2021_20260404143404.csv,2886600,270132,38907,1.35,14.4
bel,bel_glot500_cyrl.csv,bel_wikipedia_2018_300K_20260404143353.csv,2886600,191018,25406,0.88,13.3
bel,bel_news_2020_20260404143334.csv,bel_newscrawl_2011_20260404143342.csv,97108,134881,12254,12.62,9.09
bel,bel_news_2020_20260404143334.csv,bel_wikipedia_2021_20260404143404.csv,97108,270132,11768,12.12,4.36
bel,bel_news_2019_20260404143325.csv,bel_wikipedia_2021_20260404143404.csv,110807,270132,13241,11.95,4.9
bel,bel_news_2019_20260404143325.csv,bel_newscrawl_2011_20260404143342.csv,110807,134881,13075,11.8,9.69
bel,bel_news_2020_20260404143334.csv,bel_wikipedia_2018_300K_20260404143353.csv,97108,191018,10955,11.28,5.74
bel,bel_news_2019_20260404143325.csv,bel_wikipedia_2018_300K_20260404143353.csv,110807,191018,12158,10.97,6.36
bel,bel-ud.csv,bel_news_2020_20260404143334.csv,30219,97108,3154,10.44,3.25
bel,bel_newscrawl_2011_20260404143342.csv,bel_wikipedia_2021_20260404143404.csv,134881,270132,13723,10.17,5.08
bel,bel-ud.csv,bel_news_2019_20260404143325.csv,30219,110807,2989,9.89,2.7
bel,bel_newscrawl_2011_20260404143342.csv,bel_wikipedia_2018_300K_20260404143353.csv,134881,191018,12318,9.13,6.45
bel,bel-ud.csv,bel_wikipedia_2018_300K_20260404143353.csv,30219,191018,2741,9.07,1.43
bel,bel-ud.csv,bel_newscrawl_2011_20260404143342.csv,30219,134881,2615,8.65,1.94
ben,ben_community_2017_20260404143419.csv,ben_newscrawl_2014_300K_20260404143506.csv,363591,112719,65473,18.01,58.09
ben,ben_wikipedia_2018_300K_20260404143515.csv,ben_wikipedia_2021_20260404143530.csv,186958,574181,87394,46.75,15.22
ben,ben_community_2017_20260404143419.csv,ben_newscrawl_2011_20260404143458.csv,363591,47220,6453,1.77,13.67
ben,ben_community_2017_20260404143419.csv,ben_wikipedia_2018_300K_20260404143515.csv,363591,186958,23645,6.5,12.65
ben,ben_community_2017_20260404143419.csv,ben_news_2019_20260404143439.csv,363591,110878,13394,3.68,12.08
ben,ben_community_2017_20260404143419.csv,ben_news_2020_20260404143448.csv,363591,111674,13236,3.64,11.85
ben,ben_newscrawl_2011_20260404143458.csv,ben_newscrawl_2014_300K_20260404143506.csv,47220,112719,5591,11.84,4.96
ben,ben_news_2019_20260404143439.csv,ben_news_2020_20260404143448.csv,110878,111674,13105,11.82,11.74
ben,ben_news_2020_20260404143448.csv,ben_newscrawl_2011_20260404143458.csv,111674,47220,5566,4.98,11.79
ben,ben_news_2019_20260404143439.csv,ben_newscrawl_2011_20260404143458.csv,110878,47220,5314,4.79,11.25
ben,ben-in_web_2019_20260404143559.csv,ben_newscrawl_2014_300K_20260404143506.csv,415150,112719,12506,3.01,11.09
ben,ben_community_2017_20260404143419.csv,ben_wikipedia_2021_20260404143530.csv,363591,574181,38006,10.45,6.62
ben,ben_newscrawl_2011_20260404143458.csv,ben_wikipedia_2018_300K_20260404143515.csv,47220,186958,4540,9.61,2.43
ben,ben-in_web_2019_20260404143559.csv,ben_news_2020_20260404143448.csv,415150,111674,10665,2.57,9.55
ben,ben_news_2019_20260404143439.csv,ben_newscrawl_2014_300K_20260404143506.csv,110878,112719,10591,9.55,9.4
ben,ben_newscrawl_2014_300K_20260404143506.csv,ben_wikipedia_2021_20260404143530.csv,112719,574181,10598,9.4,1.85
bih,bih_glot500_deva.csv,bih_wikipedia_2012_20260405092007.csv,34079,6897,1461,4.29,21.18
bih,bih_glot500_deva.csv,bih_wikipedia_2018_10K_20260405092014.csv,34079,11112,2951,8.66,26.56
bih,bih_glot500_deva.csv,bih_wikipedia_2021_20260405092020.csv,34079,20616,8246,24.2,40.0
bih,bih_wikipedia_2012_20260405092007.csv,bih_wikipedia_2018_10K_20260405092014.csv,6897,11112,845,12.25,7.6
bih,bih_wikipedia_2012_20260405092007.csv,bih_wikipedia_2021_20260405092020.csv,6897,20616,1015,14.72,4.92
bih,bih_wikipedia_2018_10K_20260405092014.csv,bih_wikipedia_2021_20260405092020.csv,11112,20616,5412,48.7,26.25
bik,bik_community_2017_20260404143621.csv,bik_glot500_latn.csv,12499,70751,5359,42.88,7.57
bik,bik_community_2017_20260404143621.csv,bik_wikipedia_2012_20260404143627.csv,12499,14047,840,6.72,5.98
bik,bik_community_2017_20260404143621.csv,bik_wikipedia_2018_10K_20260404143632.csv,12499,15268,868,6.94,5.69
bik,bik_community_2017_20260404143621.csv,bik_wikipedia_2021_20260404143638.csv,12499,39809,1210,9.68,3.04
bik,bik_glot500_latn.csv,bik_wikipedia_2012_20260404143627.csv,70751,14047,4088,5.78,29.1
bik,bik_glot500_latn.csv,bik_wikipedia_2018_10K_20260404143632.csv,70751,15268,4405,6.23,28.85
bik,bik_glot500_latn.csv,bik_wikipedia_2021_20260404143638.csv,70751,39809,15195,21.48,38.17
bik,bik_wikipedia_2012_20260404143627.csv,bik_wikipedia_2018_10K_20260404143632.csv,14047,15268,5666,40.34,37.11
bik,bik_wikipedia_2012_20260404143627.csv,bik_wikipedia_2021_20260404143638.csv,14047,39809,7062,50.27,17.74
bik,bik_wikipedia_2018_10K_20260404143632.csv,bik_wikipedia_2021_20260404143638.csv,15268,39809,7839,51.34,19.69
bis,bis_glot500_latn.csv,bis_wikipedia_2021_20260404143656.csv,5758,1144,239,4.15,20.89
bjn,bjn_community_2017_20260404143140.csv,bjn_glot500_latn.csv,10885,62529,878,8.07,1.4
bjn,bjn_community_2017_20260404143140.csv,bjn_wikipedia_2012_20260404143146.csv,10885,8178,6087,55.92,74.43
bjn,bjn_community_2017_20260404143140.csv,bjn_wikipedia_2021_20260404143151.csv,10885,17457,6575,60.4,37.66
bjn,bjn_glot500_latn.csv,bjn_wikipedia_2012_20260404143146.csv,62529,8178,639,1.02,7.81
bjn,bjn_glot500_latn.csv,bjn_wikipedia_2021_20260404143151.csv,62529,17457,1750,2.8,10.02
bjn,bjn_wikipedia_2012_20260404143146.csv,bjn_wikipedia_2021_20260404143151.csv,8178,17457,4204,51.41,24.08
bod,bod_community_2017_20260404184549.csv,bod_glot500_tibt.csv,19669,1382363,7372,37.48,0.53
bod,bod_community_2017_20260404184549.csv,bod_wikipedia_2012_20260404184556.csv,19669,7212,4828,24.55,66.94
bod,bod_community_2017_20260404184549.csv,bod_wikipedia_2021_20260404184603.csv,19669,3703,2590,13.17,69.94
bod,bod_glot500_tibt.csv,bod_wikipedia_2012_20260404184556.csv,1382363,7212,2502,0.18,34.69
bod,bod_glot500_tibt.csv,bod_wikipedia_2021_20260404184603.csv,1382363,3703,1692,0.12,45.69
bod,bod_wikipedia_2012_20260404184556.csv,bod_wikipedia_2021_20260404184603.csv,7212,3703,2348,32.56,63.41
bos,bos_community_2017_20260404143703.csv,bos_glot500_latn.csv,192336,1968814,43043,22.38,2.19
bos,bos_community_2017_20260404143703.csv,bos_news_2019_20260404143713.csv,192336,72035,9386,4.88,13.03
bos,bos_community_2017_20260404143703.csv,bos_news_2020_20260404143720.csv,192336,104350,13656,7.1,13.09
bos,bos_community_2017_20260404143703.csv,bos_wikipedia_2018_300K_20260404143728.csv,192336,179165,15342,7.98,8.56
bos,bos_community_2017_20260404143703.csv,bos_wikipedia_2021_20260404143737.csv,192336,224889,17147,8.92,7.62
bos,bos_glot500_latn.csv,bos_news_2019_20260404143713.csv,1968814,72035,8498,0.43,11.8
bos,bos_glot500_latn.csv,bos_news_2020_20260404143720.csv,1968814,104350,19094,0.97,18.3
bos,bos_glot500_latn.csv,bos_wikipedia_2018_300K_20260404143728.csv,1968814,179165,8393,0.43,4.68
bos,bos_glot500_latn.csv,bos_wikipedia_2021_20260404143737.csv,1968814,224889,12059,0.61,5.36
bos,bos_news_2019_20260404143713.csv,bos_news_2020_20260404143720.csv,72035,104350,11756,16.32,11.27
bos,bos_news_2019_20260404143713.csv,bos_wikipedia_2018_300K_20260404143728.csv,72035,179165,8660,12.02,4.83
bos,bos_news_2019_20260404143713.csv,bos_wikipedia_2021_20260404143737.csv,72035,224889,8657,12.02,3.85
bos,bos_news_2020_20260404143720.csv,bos_wikipedia_2018_300K_20260404143728.csv,104350,179165,10967,10.51,6.12
bos,bos_news_2020_20260404143720.csv,bos_wikipedia_2021_20260404143737.csv,104350,224889,11490,11.01,5.11
bos,bos_wikipedia_2018_300K_20260404143728.csv,bos_wikipedia_2021_20260404143737.csv,179165,224889,107924,60.24,47.99
bpy,bpy_glot500_beng.csv,bpy_wikipedia_2011_20260404143644.csv,160865,33089,2134,1.33,6.45
bpy,bpy_glot500_beng.csv,bpy_wikipedia_2021_20260404143650.csv,160865,18790,3211,2.0,17.09
bpy,bpy_wikipedia_2011_20260404143644.csv,bpy_wikipedia_2021_20260404143650.csv,33089,18790,9658,29.19,51.4
bre,bre-ud.csv,bre_glot500_latn.csv,1422,558313,22,1.55,0.0
bre,bre-ud.csv,bre_wikipedia_2007_20260404143746.csv,1422,40872,71,4.99,0.17
bre,bre-ud.csv,bre_wikipedia_2018_100K_20260404143753.csv,1422,70358,50,3.52,0.07
bre,bre-ud.csv,bre_wikipedia_2021_20260404143759.csv,1422,86191,57,4.01,0.07
bre,bre_glot500_latn.csv,bre_wikipedia_2007_20260404143746.csv,558313,40872,5054,0.91,12.37
bre,bre_glot500_latn.csv,bre_wikipedia_2018_100K_20260404143753.csv,558313,70358,9639,1.73,13.7
bre,bre_glot500_latn.csv,bre_wikipedia_2021_20260404143759.csv,558313,86191,14194,2.54,16.47
bre,bre_wikipedia_2007_20260404143746.csv,bre_wikipedia_2018_100K_20260404143753.csv,40872,70358,11041,27.01,15.69
bre,bre_wikipedia_2007_20260404143746.csv,bre_wikipedia_2021_20260404143759.csv,40872,86191,10683,26.14,12.39
bre,bre_wikipedia_2018_100K_20260404143753.csv,bre_wikipedia_2021_20260404143759.csv,70358,86191,36340,51.65,42.16
bua,bua_wikipedia_2012_20260404143950.csv,bua_wikipedia_2018_10K_20260404143956.csv,3812,21240,1409,36.96,6.63
bua,bua_wikipedia_2012_20260404143950.csv,bua_wikipedia_2021_20260404144004.csv,3812,22977,1600,41.97,6.96
bua,bua_wikipedia_2018_10K_20260404143956.csv,bua_wikipedia_2021_20260404144004.csv,21240,22977,14965,70.46,65.13
bul,bul_wikipedia_2018_1M_20260404143919.csv,bul_wikipedia_2021_20260404143935.csv,304216,340649,157067,51.63,46.11
bul,bul_glot500_cyrl.csv,bul_wikipedia_2021_20260404143935.csv,3460229,340649,49893,1.44,14.65
bul,bul_news_2020_20260404143837.csv,bul_news_2022_20260404143855.csv,361778,203741,27465,7.59,13.48
bul,bul_glot500_cyrl.csv,bul_wikipedia_2018_1M_20260404143919.csv,3460229,304216,40775,1.18,13.4
bul,bul_news_2019_20260404143822.csv,bul_news_2020_20260404143837.csv,227351,361778,30296,13.33,8.37
bul,bul_news_2011_1M_20260404143812.csv,bul_news_2020_20260404143837.csv,123945,361778,14767,11.91,4.08
bul,bul_news_2011_1M_20260404143812.csv,bul_news_2019_20260404143822.csv,123945,227351,14725,11.88,6.48
bul,bul_news_2019_20260404143822.csv,bul_news_2022_20260404143855.csv,227351,203741,23260,10.23,11.42
bul,bul_news_2019_20260404143822.csv,bul_newscrawl_2011_20260404143908.csv,227351,149799,17032,7.49,11.37
bul,bul_news_2011_1M_20260404143812.csv,bul_newscrawl_2011_20260404143908.csv,123945,149799,13743,11.09,9.17
bul,bul_news_2011_1M_20260404143812.csv,bul_news_2022_20260404143855.csv,123945,203741,13695,11.05,6.72
bul,bul_news_2020_20260404143837.csv,bul_newscrawl_2011_20260404143908.csv,361778,149799,16378,4.53,10.93
bul,bul_news_2022_20260404143855.csv,bul_newscrawl_2011_20260404143908.csv,203741,149799,15898,7.8,10.61
bul,bul_newscrawl_2011_20260404143908.csv,bul_wikipedia_2021_20260404143935.csv,149799,340649,12976,8.66,3.81
bul,bul_newscrawl_2011_20260404143908.csv,bul_wikipedia_2018_1M_20260404143919.csv,149799,304216,12959,8.65,4.26
bul,bul_news_2022_20260404143855.csv,bul_wikipedia_2021_20260404143935.csv,203741,340649,17472,8.58,5.13
cat,cat_news_2020_20260404144041.csv,cat_news_2022_20260404144049.csv,84347,109069,12798,15.17,11.73
cat,cat_news_2019_20260404144033.csv,cat_news_2022_20260404144049.csv,88694,109069,13222,14.91,12.12
cat,cat_news_2019_20260404144033.csv,cat_news_2020_20260404144041.csv,88694,84347,12434,14.02,14.74
cat,cat_news_2022_20260404144049.csv,cat_newscrawl_2016_20260404144059.csv,109069,312091,14297,13.11,4.58
cat,cat_news_2019_20260404144033.csv,cat_newscrawl_2016_20260404144059.csv,88694,312091,11316,12.76,3.63
cat,cat_news_2020_20260404144041.csv,cat_newscrawl_2016_20260404144059.csv,84347,312091,10436,12.37,3.34
cat,cat_news_2019_20260404144033.csv,cat_wikipedia_2021_20260404144133.csv,88694,541724,8833,9.96,1.63
cat,cat_news_2020_20260404144041.csv,cat_wikipedia_2021_20260404144133.csv,84347,541724,8317,9.86,1.54
cat,cat_news_2022_20260404144049.csv,cat_wikipedia_2021_20260404144133.csv,109069,541724,10282,9.43,1.9
cat,cat_glot500_latn.csv,cat_news_2019_20260404144033.csv,2657075,88694,7876,0.3,8.88
cat,cat_glot500_latn.csv,cat_news_2020_20260404144041.csv,2657075,84347,7384,0.28,8.75
cat,cat_glot500_latn.csv,cat_news_2022_20260404144049.csv,2657075,109069,9535,0.36,8.74
cat,cat_glot500_latn.csv,cat_wikipedia_2021_20260404144133.csv,2657075,541724,47114,1.77,8.7
cat,cat-ud.csv,cat_news_2020_20260404144041.csv,13704,84347,1019,7.44,1.21
cat,cat-ud.csv,cat_news_2019_20260404144033.csv,13704,88694,1017,7.42,1.15
cat,cat_glot500_latn.csv,cat_newscrawl_2016_20260404144059.csv,2657075,312091,21478,0.81,6.88
cbk,cbk_glot500_latn.csv,cbk_wikipedia_2012_20260404144304.csv,33577,9060,2805,8.35,30.96
cbk,cbk_glot500_latn.csv,cbk_wikipedia_2021_20260404144309.csv,33577,9895,3249,9.68,32.83
cbk,cbk_wikipedia_2012_20260404144304.csv,cbk_wikipedia_2021_20260404144309.csv,9060,9895,5275,58.22,53.31
cdo,cdo_wikipedia_2012_20260405073759.csv,cdo_wikipedia_2021_20260405073805.csv,4359,6906,1829,41.96,26.48
ceb,ceb-ud.csv,ceb_bible.csv,359,13255,19,5.29,0.14
