file,distinct_words,total_frequency,cov_50_types,cov_50_tokens,cov_55_types,cov_55_tokens,cov_60_types,cov_60_tokens,cov_65_types,cov_65_tokens,cov_70_types,cov_70_tokens,cov_72_types,cov_72_tokens,cov_74_types,cov_74_tokens,cov_76_types,cov_76_tokens,cov_78_types,cov_78_tokens,cov_80_types,cov_80_tokens,cov_81_types,cov_81_tokens,cov_82_types,cov_82_tokens,cov_83_types,cov_83_tokens,cov_84_types,cov_84_tokens,cov_85_types,cov_85_tokens,cov_86_types,cov_86_tokens,cov_87_types,cov_87_tokens,cov_88_types,cov_88_tokens,cov_89_types,cov_89_tokens,cov_90_types,cov_90_tokens,cov_90_5_types,cov_90_5_tokens,cov_91_types,cov_91_tokens,cov_91_5_types,cov_91_5_tokens,cov_92_types,cov_92_tokens,cov_92_5_types,cov_92_5_tokens,cov_93_types,cov_93_tokens,cov_93_5_types,cov_93_5_tokens,cov_94_types,cov_94_tokens,cov_94_5_types,cov_94_5_tokens,cov_95_types,cov_95_tokens,cov_95_5_types,cov_95_5_tokens,cov_96_types,cov_96_tokens,cov_96_5_types,cov_96_5_tokens,cov_97_types,cov_97_tokens,cov_97_5_types,cov_97_5_tokens,cov_98_types,cov_98_tokens,cov_98_5_types,cov_98_5_tokens,cov_99_types,cov_99_tokens,cov_99_5_types,cov_99_5_tokens,cov_100_types,cov_100_tokens,freq100_types,freq100_tokens,freq10_types,freq10_tokens,rank5pct_types,rank5pct_tokens,rank30pct_types,rank30pct_tokens
tpi,2274,16247,41,8172,56,8954,77,9779,106,10570,150,11377,174,11708,201,12028,232,12350,270,12677,318,13001,345,13163,377,13323,411,13487,452,13651,492,13811,543,13973,597,14135,655,14299,736,14461,817,14623,858,14705,898,14785,939,14867,980,14949,1056,15029,1137,15110,1218,15191,1300,15273,1381,15354,1462,15435,1543,15516,1625,15598,1706,15679,1787,15760,1868,15841,1950,15923,2031,16004,2112,16085,2193,16166,2274,16247,20,6643,233,12360,113,10725,682,14353
tsn,37194,883333,29,444645,48,486717,87,530796,154,574246,275,618502,349,636193,443,653790,559,671464,709,689080,907,706721,1027,715566,1167,724371,1330,733177,1522,742029,1745,750864,2002,759678,2308,768501,2673,777349,3110,786179,3641,795007,3948,799427,4292,803835,4677,808255,5107,812673,5587,817088,6132,821503,6747,825918,7454,830337,8268,834753,9182,839167,10287,843587,11609,848000,13082,852419,15066,856835,17274,861251,19528,865667,23945,870084,28361,874500,32778,878917,37194,883333,728,691015,5202,813623,1859,754953,11158,846647
tso,30338,461552,74,231443,114,254237,182,277150,295,300146,486,323117,593,332380,723,341603,885,350816,1092,360038,1353,369254,1509,373858,1686,378481,1887,383101,2118,387719,2386,392331,2697,396935,3063,401560,3500,406170,4013,410782,4628,415399,4983,417705,5368,420015,5819,422323,6280,424628,6854,426938,7431,429246,8152,431552,8921,433859,9691,436169,10843,438476,11997,440784,13150,443090,14304,445398,16492,447706,18800,450014,21107,452321,23415,454629,25723,456937,28031,459245,30338,461552,460,320581,3597,407140,1516,374054,9101,434399
tuk,243367,5297831,835,2649165,1163,2913893,1614,3179063,2250,3443601,3181,3708534,3675,3814506,4267,3920442,4982,4026448,5850,4132359,6946,4238278,7603,4291255,8349,4344278,9203,4397238,10184,4450211,11319,4503163,12648,4556160,14229,4609135,16124,4662098,18427,4715088,21242,4768061,22893,4794540,24759,4821027,26881,4847526,29299,4874013,32073,4900498,35249,4926987,38928,4953474,43252,4979965,48403,5006454,54596,5032942,61915,5059431,70744,5085918,82361,5112408,95606,5138898,110922,5165386,137411,5191875,163900,5218364,190389,5244853,216878,5271342,243367,5297831,6260,4175061,30818,4889203,12168,4538013,73010,5092716
tum,2221,6320,134,3165,192,3478,266,3792,366,4110,505,4425,568,4551,631,4677,705,4804,831,4930,957,5056,1021,5120,1084,5183,1147,5246,1210,5309,1273,5372,1337,5436,1400,5499,1463,5562,1526,5625,1589,5688,1621,5720,1653,5752,1684,5783,1716,5815,1747,5846,1779,5878,1811,5910,1842,5941,1874,5973,1905,6004,1937,6036,1969,6068,2000,6099,2032,6131,2063,6162,2095,6194,2127,6226,2158,6257,2190,6289,2221,6320,3,577,94,2843,111,2994,666,4747
tur,9661125,1282066356,1729,641057081,2552,705173147,3748,769247448,5545,833344005,8341,897463635,9872,923089130,11724,948740026,13983,974375401,16797,1000016864,20347,1025655500,22475,1038478512,24890,1051297408,27651,1064115137,30835,1076937844,34525,1089757839,38848,1102577245,43973,1115398906,50105,1128219943,57547,1141040515,66725,1153860598,72150,1160271121,78272,1166681364,85227,1173091449,93181,1179501150,102322,1185911756,112957,1192321837,125464,1198732322,140384,1205142414,158431,1211552897,180646,1217963151,208553,1224373389,244647,1230783812,292890,1237194085,360191,1243604399,459850,1250014708,620247,1256425044,913281,1262835364,1572215,1269245693,3621363,1275656025,9661125,1282066356,316904,1239750667,1218565,1266552085,483056,1251171365,2898337,1274209973
tyv,55117,300920,855,150476,1279,165509,1903,180557,2831,195607,4210,210647,4936,216664,5819,222684,6891,228703,8181,234719,9686,240739,10679,243746,11682,246755,12685,249764,13904,252774,15408,255782,16913,258792,18418,261802,19922,264810,22016,267819,25025,270828,26530,272333,28035,273838,29539,275342,31044,276847,32548,278351,34053,279856,35558,281361,37062,282865,38567,284370,40071,285874,41576,287379,43081,288884,44585,290388,46090,291893,47594,293397,49099,294902,50604,296407,52108,297911,53613,299416,55117,300920,355,118273,3992,208685,2755,194557,16535,258036
udm,21087,78684,678,39352,980,43280,1425,47213,2070,51147,2975,55079,3477,56655,4001,58227,4673,59801,5460,61375,6247,62949,6640,63735,7033,64521,7711,65308,8498,66095,9285,66882,10072,67669,10859,68456,11645,69242,12432,70029,13219,70816,13613,71210,14006,71603,14399,71996,14793,72390,15186,72783,15580,73177,15973,73570,16366,73963,16760,74357,17153,74750,17547,75144,17940,75537,18334,75931,18727,76324,19120,76717,19514,77111,19907,77504,20301,77898,20694,78291,21087,78684,82,20087,1101,44509,1054,44039,6326,63107
uig,221409,1659791,2427,829953,3478,912938,4985,995901,7206,1078870,10574,1161869,12382,1195053,14565,1228252,17211,1261449,20485,1294637,24566,1327836,26951,1344435,29717,1361031,32831,1377631,36167,1394226,40317,1410826,44577,1427421,50110,1444020,55643,1460619,62884,1477214,71183,1493812,75333,1502112,79482,1510410,83632,1518710,88626,1527008,96925,1535307,105224,1543606,113523,1551905,121822,1560204,130121,1568503,138420,1576802,146719,1585101,155018,1593400,163317,1601699,171616,1609998,179915,1618297,188214,1626596,196513,1634895,204812,1643194,213111,1651493,221409,1659791,2285,816287,19857,1288985,11070,1171586,66422,1484290
ukr,16918324,2954780061,1390,1477414654,2172,1625136766,3313,1772962262,5009,1920608031,7610,2068371070,9030,2127454704,10754,2186557551,12871,2245656187,15503,2304745768,18825,2363838656,20813,2393371966,23092,2422928900,25711,2452476707,28734,2482021473,32242,2511570708,36366,2541116639,41256,2570663760,47118,2600206466,54247,2629755892,63052,2659303648,68270,2674076832,74165,2688851040,80852,2703625022,88494,2718398057,97307,2733172898,107527,2747945697,119516,2762719517,133805,2777493605,151100,2792267401,172417,2807041527,199328,2821815048,234327,2836589202,281466,2851362863,348243,2866136725,449574,2880910592,619500,2895684508,952066,2910458361,1778999,2925232263,4755237,2940006162,16918324,2954780061,490081,2885265537,1921625,2926684184,845916,2906859329,5075497,2940653221
urd,1754026,233773148,196,117009388,296,128594908,442,140312125,660,151992407,978,163660926,1144,168324404,1340,173000219,1573,177684313,1852,182344400,2191,187020966,2390,189360180,2608,191700200,2853,194039290,3130,196373597,3449,198712099,3821,201047348,4258,203384495,4779,205722129,5404,208061495,6162,210398110,6607,211565217,7108,212735355,7675,213904196,8321,215072946,9064,216241296,9927,217409469,10934,218578945,12143,219747056,13629,220915995,15489,222084676,17874,223253706,21046,224422501,25461,225591142,32045,226760027,42650,227928896,61797,229097687,102488,230266569,212853,231435422,608315,232604284,1754026,233773148,39111,227603145,159801,231031352,87701,229947858,526207,232440068
uzb,94466,1263737,861,631976,1189,695113,1653,758316,2311,821490,3274,884639,3784,909921,4383,935188,5089,960456,5937,985741,6963,1011011,7557,1023635,8224,1036277,8973,1048907,9818,1061540,10772,1074185,11866,1086818,13123,1099452,14594,1112089,16316,1124731,18363,1137367,19565,1143685,20829,1150005,22274,1156322,23854,1162642,25450,1168958,27556,1175276,29663,1181597,31776,1187913,34936,1194233,38095,1200551,41254,1206869,44414,1213189,50236,1219507,56554,1225825,62873,1232144,69192,1238463,75510,1244781,81829,1251100,88148,1257419,94466,1263737,1895,784206,12974,1098111,4723,947894,28339,1177625
uzn,1947686,86562774,1515,43282222,2194,47611868,3170,51938849,4622,56267983,6825,60595115,8027,62326146,9478,64057013,11251,65788239,13465,67519188,16254,69250686,17924,70115875,19831,70981754,22020,71847180,24553,72712797,27523,73578377,31040,74444074,35223,75309693,40262,76175280,46430,77040941,54136,77906573,58735,78339357,63964,78772165,69953,79204948,76853,79637787,84863,80070574,94273,80503384,105457,80936226,118918,81369026,135345,81801839,155746,82234646,181557,82667463,215053,83100268,259590,83533079,321127,83965896,408742,84398705,537639,84831521,737757,85264334,1082059,85697147,1514873,86129961,1947686,86562774,54421,77935073,239513,83354856,97384,80631595,584305,84957430
vec,73780,650369,95,325192,201,357911,414,390306,817,422764,1543,455287,1971,468268,2501,481286,3180,494296,4052,507296,5178,520301,5865,526801,6648,533308,7546,539809,8578,546312,9761,552815,11093,559318,12719,565822,14542,572325,16710,578829,19010,585333,20636,588585,22262,591837,23888,595089,25514,598341,27140,601593,28766,604845,31507,608096,34758,611347,38010,614599,41262,617851,44514,621103,47766,624355,51018,627607,54269,630858,57521,634110,60773,637362,64025,640614,67277,643866,70529,647118,73780,650369,466,395775,5495,523471,3689,502301,22134,591581
ven,12217,159831,66,80079,104,88063,161,95995,246,103949,377,111891,445,115099,526,118302,625,121496,744,124671,892,127883,975,129465,1067,131065,1172,132661,1291,134260,1429,135865,1584,137461,1757,139055,1961,140654,2196,142252,2472,143848,2632,144648,2796,145450,2995,146246,3195,147046,3434,147846,3700,148644,3966,149442,4274,150242,4674,151042,5073,151840,5473,152640,5872,153438,6623,154237,7423,155037,8222,155836,9021,156635,9820,157434,10619,158233,11418,159032,12217,159831,187,98808,1621,137831,610,121049,3665,148539
vie,2943258,1822028425,202,911521618,252,1003048911,311,1093745056,382,1185116371,471,1275655822,513,1312073825,560,1348744399,613,1385288981,674,1421583735,745,1457981904,785,1476173854,828,1494434560,874,1512346818,926,1530740729,983,1548849026,1047,1566977956,1120,1585365963,1202,1603444141,1298,1621645806,1412,1639846201,1478,1649032506,1550,1658164832,1630,1667226071,1719,1676280898,1819,1685399773,1934,1694548368,2066,1703628087,2224,1712751492,2413,1721827101,2644,1730955184,2941,1740057806,3338,1749157399,3880,1758264877,4655,1767374922,5866,1776478102,7961,1785589397,12197,1794699079,24158,1803808384,90193,1812918325,2943258,1822028425,58530,1810666264,288424,1817060959,147162,1814933583,882977,1819604864
vls,69961,608315,145,304384,255,334696,454,365003,803,395471,1418,425843,1793,438014,2271,450169,2880,462325,3672,474490,4719,486654,5359,492740,6092,498819,6942,504907,7926,510987,9066,517068,10355,523154,11876,529238,13679,535320,15706,541401,18035,547484,19556,550526,21077,553568,22598,556610,24118,559650,25639,562692,27379,565733,30421,568775,33463,571817,36504,574858,39546,577900,42587,580941,45629,583983,48670,587024,51712,590066,54754,593108,57795,596149,60837,599191,63878,602232,66920,605274,69961,608315,535,373712,5045,489914,3498,472063,20988,553390
vol,95756,3689220,22,1882571,26,2043331,32,2219872,40,2412540,48,2602456,51,2673585,54,2744703,57,2815814,60,2886814,63,2956268,65,3001547,67,3046041,68,3068253,70,3107395,72,3141941,74,3172803,77,3218329,80,3253034,83,3285218,91,3323028,96,3339976,102,3358264,109,3376051,119,3395539,132,3413403,155,3431330,194,3449475,270,3467883,464,3486334,863,3504784,1605,3523221,2904,3541658,5251,3560101,9293,3578546,15441,3596990,23445,3615436,40418,3633882,58864,3652328,77310,3670774,95756,3689220,339,3476706,3235,3545033,4787,3557317,28726,3622190
vro,33965,124346,778,62189,1214,68391,1894,74608,2935,80827,4460,87045,5289,89532,6118,92019,7353,94504,8596,96990,9840,99478,10462,100722,11583,101964,12827,103208,14070,104451,15314,105695,16557,106938,17801,108182,19044,109425,20287,110668,21531,111912,22153,112534,22774,113155,23396,113777,24018,114399,24640,115021,25261,115642,25883,116264,26505,116886,27126,117507,27748,118129,28370,118751,28992,119373,29613,119994,30235,120616,30857,121238,31479,121860,32100,122481,32722,123103,33344,123725,33965,124346,117,37109,1462,70982,1698,73053,10189,100176
war,380126,11848305,8,6371498,9,7071044,10,7292762,14,7731145,46,8297778,85,8533734,158,8768504,295,9004766,522,9242320,909,9478811,1195,9597258,1560,9715867,2014,9834142,2577,9952757,3289,10071091,4184,10189570,5310,10308095,6756,10426569,8626,10545042,11052,10663497,12548,10722717,14276,10781982,16278,10841216,18608,10900449,21330,10959686,24533,11018932,28308,11078166,32831,11137418,38271,11196651,44911,11255891,53059,11315136,63579,11374375,77032,11433617,94850,11492856,119104,11552099,148724,11611339,202402,11670581,261643,11729822,320885,11789064,380126,11848305,4996,10277845,39527,11209211,19006,10909672,114037,11541965
way,41,94,4,48,5,56,6,58,9,62,13,66,15,68,17,70,19,72,21,74,23,76,24,77,25,78,26,79,26,79,27,80,28,81,29,82,30,83,31,84,32,85,33,86,33,86,34,87,34,87,34,87,35,88,35,88,36,89,36,89,37,90,37,90,38,91,38,91,39,92,39,92,40,93,40,93,41,94,41,94,41,94,0,0,4,48,2,24,12,65
wln,49724,631234,92,315835,149,347349,247,378888,424,410379,735,441935,917,454551,1147,467159,1441,479762,1812,492365,2291,505008,2581,511307,2914,517628,3294,523928,3735,530237,4248,536554,4848,542862,5558,549175,6404,555487,7403,561802,8609,568115,9282,571268,10071,574424,10860,577580,11840,580737,12892,583893,13944,587049,15210,590204,16788,593360,18367,596518,19945,599674,21523,602830,24475,605985,27631,609141,30787,612297,33944,615454,37100,618610,40256,621766,43412,624922,46568,628078,49724,631234,575,427877,4957,543952,2486,509335,14917,589618
wol,22410,392915,103,196948,143,216142,202,235838,291,255563,423,275122,496,282997,583,290818,688,298648,816,306509,974,314342,1071,318285,1181,322217,1307,326144,1450,330055,1618,333987,1812,337919,2039,341848,2308,345774,2633,349702,3020,353630,3243,355591,3489,357559,3768,359523,4085,361484,4439,363449,4832,365414,5316,367378,5807,369342,6446,371306,7101,373271,7919,375234,8902,377200,9884,379164,10866,381128,12588,383093,14552,385057,16517,387022,18481,388986,20446,390951,22410,392915,500,283397,2965,353135,1120,320108,6723,372137
xal,8014,23008,379,11511,549,12656,804,13808,1167,14958,1685,16106,1915,16566,2145,17026,2493,17487,2953,17947,3413,18407,3643,18637,3873,18867,4103,19097,4333,19327,4563,19557,4793,19787,5023,20017,5254,20248,5484,20478,5714,20708,5829,20823,5944,20938,6059,21053,6174,21168,6289,21283,6404,21398,6519,21513,6634,21628,6749,21743,6864,21858,6979,21973,7094,22088,7209,22203,7324,22318,7439,22433,7554,22548,7669,22663,7784,22778,7899,22893,8014,23008,21,4655,311,10921,400,11679,2404,17398
xho,298274,2368517,2581,1184278,4038,1302685,6306,1421148,9872,1539546,15503,1657975,18619,1705333,22394,1752708,27010,1800078,32637,1847448,39658,1894815,43606,1918503,48265,1942188,53096,1965873,59017,1989557,64938,2013241,71998,2036925,79893,2060610,87788,2084295,98043,2107982,109885,2131666,115806,2143508,121728,2155352,127649,2167194,133570,2179036,139492,2190880,145413,2202722,151334,2214564,157255,2226406,168006,2238249,179849,2250092,191691,2261934,203534,2273777,215376,2285619,227219,2297462,239062,2309305,250904,2321147,262747,2332990,274589,2344832,286432,2356675,298274,2368517,2649,1191145,26501,1795497,14913,1647945,89482,2089377
xmf,110355,625255,577,312682,1000,343900,1715,375163,2882,406435,4858,437679,6012,450193,7473,462696,9339,475194,11676,487702,14651,500205,16417,506457,18502,512712,20586,518964,23193,525215,26319,531467,29446,537721,32572,543973,35698,550225,41577,556477,47830,562730,50956,565856,54083,568983,57209,572109,60335,575235,63461,578361,66588,581488,69714,584614,72840,587740,75966,590866,79093,593993,82219,597119,85345,600245,88472,603372,91598,606498,94724,609624,97850,612750,100977,615877,104103,619003,107229,622129,110355,625255,567,311695,6098,451053,5517,445193,33106,545041
ydd,29567,450024,81,225532,128,247727,209,270066,338,292603,545,315080,663,324023,807,333022,986,342030,1205,351034,1480,360026,1644,364523,1826,369036,2028,373533,2256,378028,2518,382522,2820,387027,3166,391531,3570,396025,4047,400525,4618,405022,4940,407276,5313,409524,5710,411774,6160,414024,6662,416276,7224,418524,7837,420774,8587,423024,9337,425274,10335,427523,11460,429773,12586,432025,13817,434274,16067,436524,18317,438774,20567,441024,22817,443274,25067,445524,27317,447774,29567,450024,480,309174,3777,398095,1478,359968,8870,423873
yid,77243,1202743,111,601678,191,661754,325,721865,536,781946,898,842037,1106,866046,1366,890111,1690,914114,2101,938144,2626,962207,2945,974225,3315,986273,3741,998279,4235,1010325,4813,1022343,5491,1034359,6293,1046398,7241,1058417,8387,1070449,9789,1082476,10609,1088486,11525,1094501,12527,1100513,13716,1106527,15001,1112540,16504,1118552,18142,1124567,20146,1130579,22151,1136594,24935,1142606,27942,1148620,30949,1154634,35147,1160647,41161,1166661,47175,1172675,53189,1178689,59202,1184702,65216,1190716,71230,1196730,77243,1202743,1154,870949,8431,1070889,3862,1001413,23172,1139080
yor,40676,405029,132,202691,193,222830,294,243152,466,263296,759,283563,932,291623,1153,299744,1431,307823,1784,315923,2240,324027,2519,328080,2845,332126,3227,336175,3664,340226,4182,344281,4791,348327,5512,352378,6356,356427,7369,360479,8617,364529,9292,366554,9967,368579,10912,370602,11925,372628,12937,374652,13950,376678,14963,378704,16375,380728,18400,382753,20425,384778,22450,386803,24475,388828,26500,390853,28526,392879,30551,394904,32576,396929,34601,398954,36626,400979,38651,403004,40676,405029,424,259293,3345,337355,2033,320596,12202,373182
zea,35218,222859,119,111537,217,122578,388,133752,690,144873,1235,156014,1558,160459,1964,164916,2476,169375,3123,173834,3949,178291,4443,180519,5000,182747,5613,184973,6356,187202,7099,189431,8043,191660,9157,193888,10271,196116,11386,198346,12933,200574,14047,201688,15161,202802,16275,203916,17390,205031,18504,206145,19618,207259,20733,208374,21847,209488,22961,210602,24076,211717,25190,212831,26304,213945,27418,215059,28533,216174,29647,217288,30761,218402,31876,219517,32990,220631,34104,221745,35218,222859,183,119500,2030,165576,1760,162800,10565,196704
zha,2929,7204,241,3604,339,3963,459,4323,628,4683,808,5043,912,5187,1056,5331,1201,5476,1345,5620,1489,5764,1561,5836,1633,5908,1705,5980,1777,6052,1849,6124,1921,6196,1993,6268,2065,6340,2137,6412,2209,6484,2245,6520,2281,6556,2317,6592,2353,6628,2389,6664,2425,6700,2461,6736,2497,6772,2533,6808,2569,6844,2605,6880,2641,6916,2677,6952,2713,6988,2749,7024,2785,7060,2821,7096,2857,7132,2893,7168,2929,7204,7,1074,84,2660,146,3131,878,5153
zul,1089672,16199975,2785,8100135,4319,8910297,6696,9720141,10405,10530021,16353,11340060,19714,11664051,23899,11987989,29166,12311989,35843,12635997,44468,12959992,49734,13121981,55791,13284000,62768,13445997,70901,13607980,80462,13769994,91780,13931989,105245,14093982,121373,14255979,140697,14417979,164433,14579982,177933,14660982,193576,14741980,209776,14822980,229709,14903978,249959,14984978,274312,15065977,301312,15146977,328312,15227977,363301,15308978,403801,15389978,444301,15470978,484800,15551976,525300,15632976,603673,15713976,684673,15794976,765673,15875976,846673,15956976,927673,16037976,1008673,16118976,1089672,16199975,17492,11457609,118002,14225640,54483,13250964,326901,15223744
