lang,language,family,genus,macroarea,lat,lon,countries,n_words_segment_true,has_freq_segment_true,avg_levenshtein_segment_true,levenshtein_score_segment_true,avg_loss_segment_true,word_accuracy_segment_true,n_correct_segment_true,n_words_segment_universal,avg_levenshtein_segment_universal,levenshtein_score_segment_universal,word_accuracy_segment_universal,n_correct_segment_universal,n_words_root_true,has_freq_root_true,avg_levenshtein_root_true,levenshtein_score_root_true,avg_loss_root_true,word_accuracy_root_true,n_correct_root_true,n_words_root_universal,avg_levenshtein_root_universal,levenshtein_score_root_universal,word_accuracy_root_universal,n_correct_root_universal,original_distinct_words_results,original_total_frequency_results,word_count_results,morph_count_results,word_total_frequency_results,morph_total_frequency_results,word_ttr_results,morph_ttr_results,word_hapax_count_results,morph_hapax_count_results,word_hapax_ratio_results,morph_hapax_ratio_results,word_freq_hapax_count_results,morph_freq_hapax_count_results,word_freq_hapax_ratio_results,morph_freq_hapax_ratio_results,word_avg_length_results,morph_avg_length_results,word_avg_length_weighted_results,morph_avg_length_weighted_results,word_frequency_entropy_results,morph_frequency_entropy_results,word_frequency_perplexity_results,morph_frequency_perplexity_results,avg_root_count_results,avg_prefix_count_results,avg_suffix_count_results,avg_interfix_count_results,avg_root_count_weighted_results,avg_prefix_count_weighted_results,avg_suffix_count_weighted_results,avg_interfix_count_weighted_results,cutoff_word_pct_results,distinct_words_statistics,total_frequency_statistics,cutoff_95_words_statistics,cutoff_95_pct_vocab_statistics,cutoff_95_last_freq_statistics,cutoff_99_words_statistics,cutoff_99_pct_vocab_statistics,cutoff_99_last_freq_statistics
ron,Romanian,Indo-European,Romance,Eurasia,47.0,29.0,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,2811783.0,498815888.0,51271.0,18421.0,473875404.0,931313346.0,0.0001081951069146,1.9779594138877502e-05,51271.0,10700.0,1.0,0.5808588024537213,0.0,0.0,0.0,0.0,7.883930487019953,5.149557570164486,4.907565312252417,2.497091344162913,11.080051754700554,8.405042169369096,2164.85060671508,338.9766690618452,1.052095726629089,0.2361568918101851,1.7191784829630783,0.0154863373056893,1.01870783105679,0.1012322745495353,0.8411702076860693,0.0042023789021132,1.8234337429310867,2811783.0,498815888.0,51271.0,1.82,409.0,335001.0,11.91,12.0
rue,Rusyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52746.0,203226.0,42585.0,21617.0,193065.0,424569.0,0.2205733820215989,0.0509151633774486,42585.0,14581.0,1.0,0.674515427672665,23625.0,9633.0,0.5547728073265235,0.4456215015959661,8.027192673476577,5.060970532451312,5.489601947530624,2.496296243955635,12.359465636739602,9.158056880691104,5254.965716610241,571.2810563078607,1.086157097569567,0.2841141246917928,1.5111424210402724,0.0450393330985088,1.046383342397638,0.1524719654002538,0.9812757361510372,0.0189677051770129,80.73597997952452,52746.0,203226.0,42585.0,80.74,1.0,50714.0,96.15,1.0
run,Rundi,Niger-Congo,Bantu,Africa,-3.5,30.0,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,50832.0,329931.0,34336.0,20346.0,313435.0,729545.0,0.1095474340772409,0.0278886155069255,34336.0,15200.0,1.0,0.7470755922540057,14717.0,7398.0,0.4286171947809878,0.3636095547036272,8.704712255358807,5.6585569645139095,6.137176767112798,2.6367201474891884,11.842206929644428,8.493722323307644,3671.6349961894102,360.466736085332,1.1227283317800558,0.3344012115563839,1.5204450139794967,0.0651502795899347,1.0606058672452023,0.2019366056758179,1.0384609249126613,0.0265764831623781,67.54800125904941,50832.0,329931.0,34336.0,67.55,1.0,47533.0,93.51,1.0
rup,Macedo-Romanian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12432.0,51418.0,9862.0,7851.0,48848.0,97146.0,0.2018915820504422,0.0808165029954913,9862.0,6050.0,1.0,0.7706024710227997,3873.0,2771.0,0.3927195295071993,0.3529486689593682,7.389677550192658,5.19042160234365,5.12960612512283,2.579323904226628,10.786970244262474,8.432479037236037,1766.857831618243,345.48494571250785,1.0581018049077269,0.1194483877509633,1.233522612046238,0.0196714662340296,1.02827137242057,0.0667376351130036,0.8866279069767442,0.0071036685227644,79.32754182754182,12432.0,51418.0,9862.0,79.33,1.0,11918.0,95.87,1.0
rus,Russian,Indo-European,Slavic,Eurasia,56.0,38.0,Russia,199.0,True,0.804,0.6283,0.3925,0.407,81.0,199.0,1.2462,0.4181,0.2663,53.0,199.0,True,0.0955,0.9447,0.1349,0.9045,180.0,199.0,0.2312,0.8342,0.7789,155.0,23284137.0,5001586103.0,186216.0,29242.0,4751507215.0,13784651435.0,3.9190932808043735e-05,2.121344898555282e-06,186214.0,14373.0,0.9999892597843364,0.491519047944737,0.0,0.0,0.0,0.0,8.803921252738755,4.517030298885166,5.98307135770602,2.0623377281646875,12.926636911707192,8.175650648891425,7785.839620185741,289.1452614249038,1.1006508500789398,0.4868648573177673,2.5180165182742806,0.0557840810233167,1.0607470278249382,0.2635027007951202,1.5491587611953148,0.0277031807053669,0.7997547858441135,23284137.0,5001586103.0,186218.0,0.8,1008.0,1706697.0,7.33,19.0
sag,Sango,Niger-Congo,Ubangi,Africa,5.0,18.0,Central African Republic,,,,,,,,,,,,,,,,,,,,,,,,,679.0,2837.0,538.0,601.0,2696.0,3866.0,0.1995548961424332,0.1554578375581997,538.0,539.0,1.0,0.8968386023294509,295.0,322.0,0.5483271375464684,0.5357737104825291,5.25092936802974,3.9484193011647255,3.706973293768546,2.5851008794619763,6.733688278334557,6.798115045963366,106.42463104463334,111.28497762304268,1.0390334572490707,0.0353159851301115,0.6858736059479554,0.0037174721189591,1.013353115727003,0.012240356083086,0.4076409495548961,0.0007418397626112,79.23416789396171,679.0,2837.0,538.0,79.23,1.0,651.0,95.88,1.0
sah,Yakut,Altaic,Turkic,Eurasia,62.0,130.0,Russia,,,,,,,,,,,,,,,,,,,,,,,,,138533.0,1416157.0,67726.0,32264.0,1345350.0,3167293.0,0.0503408035083807,0.0101866167733771,67726.0,21625.0,1.0,0.6702516736920406,391.0,171.0,0.0057732628532616,0.0053000247954376,9.0843398399433,5.494235060748823,6.88328539041885,2.923767393796532,12.682156994725617,9.326127032978116,6572.183263797048,641.8654218649839,1.1264211676461031,0.3679089271476242,1.5801612379293033,0.085934500782565,1.076565949381202,0.1849444382502694,1.0604994982718252,0.0322421674657152,48.88799058708033,138533.0,1416157.0,67726.0,48.89,1.0,124372.0,89.78,1.0
san,Sanskrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374967.0,1473411.0,301297.0,277439.0,1399741.0,1984888.0,0.2152519644705699,0.1397756447718964,301297.0,250567.0,1.0,0.9031426728037516,212596.0,191219.0,0.7056027773260272,0.6892289836684821,11.815819606567606,9.84355840382931,7.378214255351525,5.203109193062782,14.22563406330696,12.535443513424934,19157.66436849526,5936.691842837205,1.0828152952070549,0.2322691563473914,0.5120362964118461,0.0461903039193885,1.0261991325538082,0.0613499211639867,0.3191933364815348,0.0112970899616429,80.35293772518648,374967.0,1473411.0,301297.0,80.35,1.0,360233.0,96.07,1.0
scn,Sicilian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87210.0,1178653.0,43818.0,25800.0,1119721.0,2291057.0,0.0391329625862156,0.0112611777009476,43818.0,18522.0,1.0,0.717906976744186,0.0,0.0,0.0,0.0,7.979323565657949,5.601782945736434,4.657963903508106,2.276512544209943,10.732101530395637,7.754101307070966,1700.922308396793,215.8823231019256,1.0623488064265827,0.1330959879501574,1.5852161212287188,0.0183942671961294,1.0271639095810474,0.0496248619075644,0.9648707133294812,0.0044386056883813,50.24423804609563,87210.0,1178653.0,43818.0,50.24,2.0,75424.0,86.49,1.0
sco,Scots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50459.0,640622.0,20680.0,13788.0,608591.0,919322.0,0.0339801278691272,0.0149980094025814,20680.0,9946.0,1.0,0.7213519002030752,0.0,0.0,0.0,0.0,7.014893617021277,5.194081810269799,4.572298965972221,3.0268610998105125,10.00421120150228,8.923856153216954,1026.993404749359,485.6779414509807,1.050870406189555,0.127321083172147,0.9113152804642166,0.0141199226305609,1.0141014244377586,0.0535647093039496,0.4401313854460549,0.0027949805370108,40.983769000574725,50459.0,640622.0,20680.0,40.98,2.0,44053.0,87.3,1.0
scr,Croatian (Serbia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27637.0,1223346.0,17185.0,7462.0,1162185.0,2341257.0,0.0147868024453938,0.0031871768028883,17185.0,4359.0,1.0,0.5841597426963281,0.0,0.0,0.0,0.0,7.149141693337213,4.93956043956044,4.705459113652301,2.335759807658877,10.73648769059602,7.94202325864231,1706.1014141396613,245.9162497188745,1.0490544079138784,0.1939482106488216,1.5049170788478323,0.016816991562409,1.0215619716310227,0.1027504226951819,0.8853340905277559,0.0048839040256069,62.18113398704636,27637.0,1223346.0,17185.0,62.18,8.0,25191.0,91.15,5.0
sgs,Samogitian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57657.0,258414.0,44737.0,26205.0,245494.0,515520.0,0.1822325596552257,0.0508321694599627,44737.0,18682.0,1.0,0.7129173821789735,15813.0,7958.0,0.3534658112971366,0.3036825033390574,7.946196660482375,5.545697385995039,5.974451514089957,2.845072936064556,12.67916374764869,9.512942307941492,6558.561691412672,730.6022102275277,1.0649350649350648,0.148914768536111,1.3256812034781054,0.0213246306189507,1.034685165421558,0.0748938874269839,0.9815881447204412,0.0087619249350289,77.59161940440883,57657.0,258414.0,44737.0,77.59,1.0,55073.0,95.52,1.0
sin,Sinhalese,Indo-European,Indic,Eurasia,7.0,80.5,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,459279.0,11243277.0,131558.0,109311.0,10681114.0,13639554.0,0.0123168800557694,0.0080142649825646,131558.0,94718.0,1.0,0.8665001692418878,0.0,0.0,0.0,0.0,7.478237735447483,7.234560108314808,5.183339677865062,4.059065421054091,13.017679616304548,11.2730663899956,8293.007123880503,2474.748823728374,1.0170951215433497,0.0079660681980571,0.2786223566791833,0.0009653536843065,1.0049170901087658,0.0012663473117129,0.2706934875894031,0.0001022365270139,28.64446229851572,459279.0,11243277.0,131558.0,28.64,4.0,346847.0,75.52,1.0
skr,Seraiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19241.0,106389.0,13922.0,13203.0,101070.0,129499.0,0.1377461165528841,0.1019544552467586,13922.0,12725.0,1.0,0.9637961069453912,6378.0,6280.0,0.4581238327826462,0.4756494736044838,4.997198678350812,5.013330303718852,3.740793509448897,2.919574668530259,10.673609704533693,9.235150258255734,1633.34032019979,602.6390116953,1.0005028013216493,0.0017957190058899,0.0667289182588708,0.0004309725614135,1.0000692589294549,0.0002968239833778,0.2808548530721282,5.936479667557139e-05,72.35590665765812,19241.0,106389.0,13922.0,72.36,1.0,18178.0,94.48,1.0
slk,Slovak,Indo-European,Slavic,Eurasia,49.0,20.0,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,432998.0,81593207.0,92706.0,24054.0,72260413.0,162883635.0,0.0012829431240588,0.0001476759773933,92706.0,12807.0,1.0,0.5324270391618857,0.0,0.0,0.0,0.0,7.98558885077557,5.071214766774757,5.34351995746274,2.3705571096813998,12.465951183523227,8.814386203960987,5657.508703218125,450.1887528701596,1.051150950316053,0.3493517140206675,1.857290790240114,0.0158997260155761,1.029921030205017,0.1652663955850902,1.052858734698901,0.0060768681186474,21.410260555476007,432998.0,81593207.0,93802.0,21.66,49.0,246069.0,56.83,9.0
slv,Slovenian,Indo-European,Slavic,Eurasia,46.0,15.0,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,1296498.0,98577949.0,97467.0,20127.0,93649086.0,221717394.0,0.00104076829965,9.077772220252596e-05,97467.0,9971.0,1.0,0.4954041834351865,0.0,0.0,0.0,0.0,7.952712200026676,4.916082873751677,5.08063056803352,2.145958873213168,11.880116599251462,7.967585015363577,3769.3932486790486,250.3122376747034,1.0675921080981254,0.3321842264561339,2.1139667784993894,0.0246647583284598,1.0299902873584903,0.1663472508423627,1.163855779649574,0.0073406696142234,7.517713100984344,1296498.0,98577949.0,97467.0,7.52,44.0,476964.0,36.79,3.0
sme,Northern Sami,Uralic,Saami,Eurasia,69.0,24.0,Norway; Finland; Sweden,,,,,,,,,,,,,,,,,,,,,,,,,32503.0,167340.0,24136.0,16597.0,158973.0,372353.0,0.1518245236612506,0.0445732946961619,24136.0,11522.0,1.0,0.6942218473218051,7342.0,4182.0,0.3041929068611203,0.2519732481773815,9.607930062976466,5.366572272097367,6.747296710762205,2.880701914581056,11.525419713885729,9.239842087413614,2947.793429500393,604.6020613052956,1.167840570102751,0.3717683128936029,1.61973815048061,0.1243370898243288,1.081718279204645,0.1411560453661942,1.068955105583967,0.0504110760946827,74.25776082207797,32503.0,167340.0,24136.0,74.26,1.0,30830.0,94.85,1.0
smi,Sami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39077.0,296833.0,24236.0,14343.0,281992.0,645963.0,0.0859457005872507,0.0222040581271682,24236.0,9233.0,1.0,0.6437286481210347,7363.0,3238.0,0.303804258128404,0.2257547235585303,10.33215051988777,5.452903855539288,6.630358308037107,2.894450610948305,11.283573902458253,9.08572123884293,2492.838841746868,543.3436866078317,1.192358474995874,0.4952549925730318,1.7503300874731804,0.1635170820267371,1.0872116939487646,0.145131776787994,1.0100180146954525,0.0483524355300859,62.02113775366583,39077.0,296833.0,24236.0,62.02,1.0,36109.0,92.4,1.0
smo,Samoan,Austronesian,Oceanic,Papunesia,-13.9166666667,-171.833333333,American Samoa; Samoa,,,,,,,,,,,,,,,,,,,,,,,,,6081.0,71514.0,2847.0,2441.0,67939.0,109927.0,0.0419052385227925,0.0222056455647839,2847.0,1973.0,1.0,0.8082752970094224,0.0,0.0,0.0,0.0,6.460484720758694,4.510856206472757,3.452273362869633,2.1336341390195317,7.643375968544466,6.65828360776167,199.93343828025465,101.00504944418957,1.0463645943098,0.1060765718299964,1.1777309448542326,0.0217773094485423,1.0151459397400608,0.0399770382254669,0.5572057286683643,0.0056962863745418,46.81795757276764,6081.0,71514.0,2847.0,46.82,2.0,5366.0,88.24,1.0
sna,Shona,Niger-Congo,Bantu,Africa,-20.0,31.0,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,283869.0,4007851.0,135598.0,53452.0,3807460.0,10074165.0,0.0356137687592253,0.0053058491696334,135483.0,37867.0,0.9991519048953524,0.7084299932649855,0.0,0.0,0.0,0.0,9.589610466231065,6.087817106937065,6.800962846622157,2.570376204876533,12.901000074122877,8.402664480397945,7648.706501721958,338.41846565408736,1.138887660816128,0.4365503927376689,1.9118219196250936,0.0882591331771224,1.0725031911037806,0.2145383011246342,1.3325773612854763,0.0262828762482074,47.76780839048998,283869.0,4007851.0,135714.0,47.81,2.0,243791.0,85.88,1.0
snd,Sindhi,Indo-European,Indic,Eurasia,26.0,69.0,Pakistan; India,,,,,,,,,,,,,,,,,,,,,,,,,124578.0,2428187.0,33800.0,29520.0,2306778.0,2961654.0,0.0146524719760635,0.0099674033496147,33800.0,26480.0,1.0,0.8970189701897019,0.0,0.0,0.0,0.0,5.167248520710059,5.051524390243903,3.755780140091504,2.9253082905700665,11.197835316442708,9.62324633423592,2349.007031290859,788.6527141246976,1.0008579881656805,0.0040236686390532,0.1867159763313609,0.0002366863905325,1.0001291845162386,0.0005141370344263,0.2832266477311644,2.210875949051014e-05,27.13159626900416,124578.0,2428187.0,33800.0,27.13,3.0,100297.0,80.51,1.0
som,Somali,Afro-Asiatic,Lowland East Cushitic,Africa,3.0,45.0,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,224126.0,8094217.0,40664.0,16737.0,7689508.0,15329132.0,0.0052882447095444,0.001091842643145,40664.0,11015.0,1.0,0.6581227221126845,0.0,0.0,0.0,0.0,8.084890812512295,5.60405090518014,5.301708379781905,2.65948058898573,10.696308289434263,8.047229684111365,1659.2416393843598,264.51939267696343,1.1042691324021248,0.1291314184536691,1.5899567184733423,0.0386582726736179,1.043724904116102,0.0463690264708743,0.8907455457488307,0.0126732425533597,18.143365785317187,224126.0,8094217.0,40664.0,18.14,7.0,152769.0,68.16,2.0
sot,Southern Sotho,Niger-Congo,Bantu,Africa,-28.0,27.0,Lesotho; South Africa,,,,,,,,,,,,,,,,,,,,,,,,,27976.0,616066.0,8357.0,5627.0,585266.0,1032930.0,0.0142789774222319,0.0054476101962378,8357.0,4127.0,1.0,0.7334281144481962,0.0,0.0,0.0,0.0,7.335527103027402,5.120668206859783,4.104340590432384,2.3255506181445016,8.85026756234336,7.23902958718622,461.52582353800966,151.0654140062753,1.0832834749311957,0.0896254636831398,1.3527581668062705,0.0327868852459016,1.0231142762436225,0.0324724142526646,0.7019645767907242,0.0073385434998786,29.87203317128968,27976.0,616066.0,8357.0,29.87,4.0,21816.0,77.98,1.0
spa,Spanish,Indo-European,Romance,Eurasia,40.0,-4.0,Spain,200.0,True,0.715,0.5672,0.3655,0.42,84.0,200.0,0.965,0.4732,0.305,61.0,200.0,True,0.05,0.9625,0.0774,0.95,190.0,200.0,0.05,0.9675,0.95,190.0,6967270.0,4159741439.0,28379.0,10816.0,3951755354.0,7401126752.0,7.181365610417795e-06,1.4613991034645098e-06,28379.0,6361.0,1.0,0.5881102071005917,0.0,0.0,0.0,0.0,7.904330667042531,4.955436390532545,4.761952123618228,2.542595260230452,9.974586687046056,8.145886910070631,1006.12001160723,283.2411188262819,1.0546883258747666,0.2506783184749286,1.5723598435462842,0.0190281546213749,1.0225323599321174,0.0932397132395964,0.7522645421333944,0.0048340684806471,0.4073187920089217,6967270.0,4159741439.0,28379.0,0.41,5974.0,177749.0,2.55,202.0
sqi,Albanian,Indo-European,Albanian,Eurasia,41.0,20.0,Serbia and Montenegro; Albania,,,,,,,,,,,,,,,,,,,,,,,,,235818.0,148630555.0,30145.0,13326.0,141199256.0,255012590.0,0.000213492626335,5.225624350546771e-05,30145.0,7968.0,1.0,0.5979288608734804,0.0,0.0,0.0,0.0,7.553790014927848,5.496998349092,4.601613934849628,2.5478917099740057,10.234937580704468,8.20077771408323,1205.1003582027522,294.22534428814373,1.0681705092055067,0.1321612207662962,1.3838447503731963,0.0148283297395919,1.0220925597511648,0.047761498120075,0.7332711653948092,0.0029224658237575,12.783163286941624,235818.0,148630555.0,30145.0,12.78,247.0,100527.0,42.63,28.0
srd,Sardinian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70870.0,708869.0,36017.0,20201.0,673427.0,1243573.0,0.0534831540760913,0.0162443218049925,36017.0,14254.0,1.0,0.7056086332359784,0.0,0.0,0.0,0.0,7.917122469944748,5.521855353695361,4.587132681047835,2.4840511976377746,10.069393318781586,7.92443732914255,1074.4579586246412,242.93681579341612,1.0547796873698532,0.1542327234361551,1.411777771607852,0.0156315073437543,1.0175356794426125,0.0614721417466184,0.764402080700655,0.0032238089651885,50.82122195569352,70870.0,708869.0,36017.0,50.82,2.0,63782.0,90.0,1.0
srn,Sranan Tongo,other,Creoles and Pidgins,South America,5.83333333333,-55.3333333333,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,2992.0,14286.0,2278.0,2214.0,13572.0,21183.0,0.1678455643972885,0.1045177736864466,2278.0,1867.0,1.0,0.8432700993676604,1418.0,1266.0,0.6224758560140474,0.5718157181571816,6.232660228270412,4.448057813911473,3.8902151488358383,2.492470377189256,7.926667581416755,7.20435887229287,243.3126605678769,147.47829907959272,1.0460930640913082,0.0965759438103599,0.9503950834064968,0.0171202809482001,1.0159888004715592,0.0417771883289124,0.4964633068081344,0.0065576186265841,76.13636363636364,2992.0,14286.0,2278.0,76.14,1.0,2850.0,95.25,1.0
srp,Serbian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911441.0,28020139.0,138783.0,27289.0,26619133.0,68413470.0,0.0052136559068246,0.0003988834362589,138783.0,13176.0,1.0,0.4828319102935248,0.0,0.0,0.0,0.0,7.978671739334068,4.705522371651581,5.13322469969251,1.9972965996316223,12.136448152508423,7.65991311300009,4502.305234496077,202.2383955659987,1.0862137293472542,0.4063465986468083,2.183466274687822,0.0393780218038232,1.049014068189223,0.2216384733492259,1.286526649834914,0.0129081589546887,15.226767283894404,911441.0,28020139.0,138783.0,15.23,8.0,631240.0,69.26,1.0
ssw,Swati,Niger-Congo,Bantu,Africa,-26.5,31.0,South Africa; Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,6135.0,11721.0,5549.0,4766.0,11135.0,30280.0,0.4983385720700494,0.1573976221928665,5549.0,3702.0,1.0,0.7767519932857743,4122.0,2909.0,0.7428365471256082,0.6103650860260176,8.881059650387456,5.388795635753252,7.82038616973507,2.8758256274768823,11.480638507654424,8.477831029773686,2857.69950886948,356.5179807793767,1.1247071544422418,0.3407821229050279,1.522436475040548,0.0558659217877094,1.0902559497081274,0.2446340368208352,1.3488998652896274,0.0355635383924562,90.4482477587612,6135.0,11721.0,5549.0,90.45,1.0,6018.0,98.09,1.0
sun,Sundanese,Austronesian,Malayo-Sumbawan,Papunesia,-7.0,107.0,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,107213.0,2051328.0,38576.0,24646.0,1948762.0,3885012.0,0.0197951314732122,0.0063438671489302,38574.0,18546.0,0.9999481542928246,0.7524953339284265,0.0,0.0,0.0,0.0,7.518664454583161,5.242189401931348,5.792363562097373,2.905509172172441,11.5030287023492,8.956806681082133,2902.3960905065715,496.8982604576551,1.0902586966664938,0.1308258592980455,1.1920524651355695,0.0355124682461506,1.0403076414667365,0.0672796370208368,0.8747533049187125,0.0112645874662991,35.98071129433931,107213.0,2051328.0,38578.0,35.98,3.0,86700.0,80.87,1.0
swa,Swahili (macrolanguage),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308496.0,11336973.0,49230.0,24328.0,10770126.0,23551357.0,0.0045709771640554,0.0010329765711589,49230.0,17962.0,1.0,0.7383262084840513,0.0,0.0,0.0,0.0,8.186573227706683,5.392017428477475,5.281345362161965,2.4151795159828797,10.653392051976208,7.8539778133483535,1610.6106378316574,231.35714006852697,1.0972577696526509,0.277046516351818,1.78915295551493,0.0460085313833028,1.0290134952924412,0.083524463873496,1.065057084754626,0.0091348977718552,15.958067527617862,308496.0,11336973.0,49230.0,15.96,8.0,200998.0,65.15,2.0
swe,Swedish,Indo-European,Germanic,Eurasia,60.0,15.0,Finland; Sweden,,,,,,,,,,,,,,,,,,,,,,,,,11666430.0,1411633472.0,117995.0,34912.0,1341052022.0,2451859816.0,8.798689242795087e-05,1.4238986981301382e-05,117995.0,20742.0,1.0,0.5941223648029331,0.0,0.0,0.0,0.0,8.908038476206618,5.209297662694776,4.858264583415243,2.6572422699226617,10.968154491163844,8.794036138996718,2003.2885045136468,443.8831514950379,1.1894826051951355,0.2593584473918386,1.6265011229289377,0.1014110767405398,1.0517528208163724,0.0659009304263962,0.6925739745836645,0.0180841724274287,1.011406231383551,11666430.0,1411633472.0,117995.0,1.01,312.0,2062174.0,17.68,5.0
swh,Swahili,Niger-Congo,Bantu,Africa,-6.5,39.0,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,535686.0,28922174.0,33697.0,16672.0,27476090.0,60261635.0,0.0012264117638281,0.0002766602665194,33697.0,12133.0,1.0,0.7277471209213052,0.0,0.0,0.0,0.0,8.269549218031278,5.332473608445298,5.345212546617804,2.437131700791059,10.36104913824165,7.703935517927464,1315.1841828598515,208.504616705689,1.1019675342018578,0.3003828233967415,1.813811318515001,0.0470961806689022,1.0302173635331664,0.0841612835014006,1.069262329538155,0.0095993279975425,6.290438801835403,535686.0,28922174.0,33697.0,6.29,26.0,246465.0,46.01,1.0
szl,Silesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78455.0,565429.0,50184.0,35226.0,537158.0,1022977.0,0.0934250257838475,0.0344347917890627,50184.0,25868.0,1.0,0.7343439504911146,13617.0,8077.0,0.2713414634146341,0.2292908647022086,8.774709070620117,5.847357065803668,6.403745266755777,3.36256142611222,10.111482262386962,8.95135055445332,1106.26573666562,495.0225905603669,1.1003706360593015,0.219253148413837,1.316296030607365,0.0461501673840267,1.0460776903629845,0.1099117950398206,0.7226030329996016,0.0258322504737898,63.96533044420368,78455.0,565429.0,50184.0,63.97,1.0,72801.0,92.79,1.0
tah,Tahitian,Austronesian,Oceanic,Papunesia,-17.6666666667,-149.583333333,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,499.0,1939.0,403.0,447.0,1843.0,2673.0,0.2186652197504069,0.1672278338945005,403.0,398.0,1.0,0.8903803131991052,230.0,248.0,0.5707196029776674,0.5548098434004475,5.538461538461538,4.058165548098434,3.420510037981552,2.358398802843247,6.455706464201884,6.055859094950509,87.77307003589833,66.52658601944393,1.0074441687344913,0.0570719602977667,0.7617866004962779,0.0024813895781637,1.0016277807921867,0.021703743895822,0.4264785675529028,0.0005425935973955,80.7615230460922,499.0,1939.0,403.0,80.76,1.0,480.0,96.19,1.0
tam,Tamil,Dravidian,Dravidian,Eurasia,11.0,78.5,India; Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,3267102.0,71583066.0,744155.0,557920.0,68003914.0,81858176.0,0.0109428260261607,0.0068156905914932,744148.0,505674.0,0.9999905933575668,0.9063557499283053,0.0,0.0,0.0,0.0,10.93169702548528,9.723731000860338,7.684708559569086,6.384093630427338,14.657767173906064,13.482090973009068,25848.038316916736,11442.31204092992,1.1623112140754108,0.0734812131213188,0.1292525965413491,0.0541642086478365,1.058094420859364,0.0230728043094695,0.1058461576196923,0.0167147143912922,22.77721968888636,3267102.0,71583066.0,744163.0,22.78,3.0,2551272.0,78.09,1.0
tat,Tatar,Altaic,Turkic,Eurasia,55.5,49.0,Russia,,,,,,,,,,,,,,,,,,,,,,,,,2451920.0,268518049.0,104553.0,24928.0,255092162.0,685381161.0,0.0004098636319527,3.637100261645505e-05,104553.0,13900.0,1.0,0.5576059050064185,0.0,0.0,0.0,0.0,8.59669258653506,4.797095635430039,6.247721037387264,2.3253406391775626,12.959667121389469,8.64277042738418,7966.151056268612,399.6990759949688,1.1423871146691151,0.3605826709898329,2.2260289040008416,0.0725469379166547,1.1046982815567654,0.169451948899943,1.3764720846264182,0.0361758821895907,4.264127704003394,2451920.0,268518049.0,104553.0,4.26,92.0,740786.0,30.21,4.0
tcy,Tulu,Dravidian,Dravidian,Eurasia,12.75,75.3333333333,India,,,,,,,,,,,,,,,,,,,,,,,,,45206.0,139280.0,38242.0,37416.0,132316.0,146356.0,0.2890202243114967,0.2556506053731996,38242.0,36215.0,1.0,0.967901432542228,24592.0,24604.0,0.6430626013283824,0.6575796450716271,7.955101720621307,7.850545221295702,6.269952235557303,5.668472765038673,13.25457138231393,12.616356950046704,9772.902493727166,6279.1647489849865,1.0046545682757178,0.0356414413472098,0.0496574446943151,0.0049422101354531,1.001488860001814,0.0108830375767103,0.0922337434626197,0.0015039753317814,84.59496527009689,45206.0,139280.0,38242.0,84.59,1.0,43814.0,96.92,1.0
tel,Telugu,Dravidian,Dravidian,Eurasia,16.0,79.0,India,200.0,True,0.31,0.7971,0.1186,0.74,148.0,200.0,1.205,0.3989,0.345,69.0,200.0,True,0.015,0.99,0.0424,0.985,197.0,200.0,0.085,0.9525,0.915,183.0,1848188.0,33398370.0,566733.0,352947.0,31728453.0,43969968.0,0.01786198022324,0.0080270015206742,566733.0,297678.0,1.0,0.8434070837831176,0.0,0.0,0.0,0.0,9.52655836169766,8.09106466409971,6.759868468847189,4.877878669368147,14.450956786474377,12.348322931785262,22396.051566167112,5214.535141934435,1.0610110934073012,0.0782626033776046,0.5165695309784325,0.0246024141879862,1.0219668447119057,0.0303056061384398,0.3260788983314125,0.0074700143747947,30.664250606540023,1848188.0,33398370.0,566733.0,30.66,2.0,1514205.0,81.93,1.0
