language,original_distinct_words,original_total_frequency,word_count,morph_count,word_total_frequency,morph_total_frequency,word_ttr,morph_ttr,word_hapax_count,morph_hapax_count,word_hapax_ratio,morph_hapax_ratio,word_freq_hapax_count,morph_freq_hapax_count,word_freq_hapax_ratio,morph_freq_hapax_ratio,word_avg_length,morph_avg_length,word_avg_length_weighted,morph_avg_length_weighted,word_frequency_entropy,morph_frequency_entropy,word_frequency_perplexity,morph_frequency_perplexity,avg_root_count,avg_prefix_count,avg_suffix_count,avg_interfix_count,avg_root_count_weighted,avg_prefix_count_weighted,avg_suffix_count_weighted,avg_interfix_count_weighted,cutoff_word_pct
Dari,122762.0,1703545.0,43655,25471,1618368,2817543,0.026974705382212204,0.00904014597115288,43655,18111,1.0,0.7110439323151819,0,0,0.0,0.0,5.419104340854426,4.430528836716266,3.467085360066437,1.9914585154512283,11.070265501930905,8.193180949739642,2150.2154399155265,292.6801209101305,1.0,0.0015118543122208223,1.3578284274424464,0.0,1.0,0.00967147150709851,0.73130647664808,0.0,35.56067838581971
Pashto,345270.0,8057751.0,61023,29821,7654865,14252203,0.00797179310151126,0.002092378280045548,61023,19534,1.0,0.6550417491029811,0,0,0.0,0.0,5.570637300689904,4.39445357298548,3.5417968834198903,1.9023007881658716,10.980283179026623,7.87537102342926,2020.2010745386315,234.81341516455154,1.0002294216934597,0.0030480310702522,1.6608328007472593,0.0,1.0001455283666008,0.013162870932407037,0.8485414177781058,0.0,17.673994265357546
Quechua,38421.0,448430.0,23116,12091,426010,1214032,0.054261637050773456,0.009959375041185076,23116,8595,1.0,0.7108593168472418,0,0,0.0,0.0,8.309785430005192,5.157058969481432,6.792633975728269,2.3835697905821265,10.73992139566419,7.094997599855251,1710.1668790794904,136.71214478828867,1.0000432600795985,0.000562381034781104,2.793043779200554,0.0,1.0000187789019037,0.00041078847914368207,1.849343912114739,0.0,60.165013924676614
Tarantino,28111.0,220045.0,17109,9212,209043,472746,0.08184440521806519,0.019486151125551566,17109,6262,1.0,0.6797655232305688,7205,2918,0.4211233853527383,0.3167607468519323,7.811678064176749,4.8320668693009114,4.62203948469932,2.043814225821054,9.044701044464682,6.338032036591485,528.1123409251501,80.89799470781506,1.0005260389268806,0.00046759015722719035,2.4962885031270092,0.0,1.0003109408112207,0.00021048301067244537,1.26095587989074,0.0,60.86229589840276
Romansh,80781.0,1794939.0,21169,10328,1705193,3870906,0.012414430507279821,0.0026681092230087734,21169,6462,1.0,0.6256777691711851,0,0,0.0,0.0,7.880721810194152,5.29792796281952,4.84332389354167,2.13355788024819,10.188940040333884,7.077950414911372,1167.2841168824232,135.10623220849234,1.0008502999669329,0.0012282110633473474,2.4663422929755776,0.0,1.0005536030232356,0.0011423926793037503,1.2683731401665383,0.0,26.205419591240513
Romany,12146.0,55942.0,9349,5540,53145,132952,0.1759149496660081,0.04166917383717432,9349,3740,1.0,0.6750902527075813,3933,1805,0.4206867044603701,0.32581227436823107,8.095304310621456,4.655234657039712,5.187901025496283,2.073763463505626,10.590193963275398,7.437310493833444,1541.579913278861,173.321941693663,1.0006417798695049,0.0010696331158412664,2.6842443042036583,0.0,1.000225797346881,0.0005456769216295042,1.5011195785116191,0.0,76.97184258191997
Romanian,2811783.0,498815888.0,51271,18078,473875404,1154192872,0.00010819510691464375,1.566289347175937e-05,51271,9606,1.0,0.5313640889478924,0,0,0.0,0.0,7.883559907159993,5.5810930412656266,4.907548913427041,2.0148857096736603,11.080051754700554,7.103465992041266,2164.8506067150797,137.51698332729435,1.0011897563925025,0.007743168652844688,2.595053734079694,0.0,1.0023228996286966,0.004682614841938494,1.4286407804360322,0.0,1.8234337429310867
Rusyn,52746.0,203226.0,42585,17313,193065,531372,0.22057338202159896,0.03258169418034823,42585,10422,1.0,0.6019753942124415,23625,7458,0.5547728073265235,0.43077456246750995,7.974920746741811,4.781262635014151,5.478072151865952,1.9903645656903262,12.359465636739602,8.05936947297382,5254.965716610241,266.75462471173665,1.0002113420218386,0.00014089468122578373,2.929083010449689,0.0,1.0000621552326936,0.0001087716572138917,1.7521249320177141,0.0,80.73597997952452
Rundi,50832.0,329931.0,34336,14738,313435,901640,0.1095474340772409,0.01634576993034914,34336,10211,1.0,0.6928348486904601,14717,4730,0.42861719478098786,0.32093906907314423,8.692334575955266,5.242163115755191,6.13582082409431,2.1329810123774458,11.842206929644428,7.516877076248109,3671.6349961894107,183.14938879141835,1.000698974836906,0.0035239981360671016,3.1177481360671018,0.0,1.0008709939859939,0.005959768373027901,1.8698103275001197,0.0,67.54800125904941
Macedo-Romanian,12432.0,51418.0,9862,5760,48848,128186,0.2018915820504422,0.044934704257875276,9862,3823,1.0,0.6637152777777777,3873,1784,0.39271952950719935,0.30972222222222223,7.425370107483269,4.5640625,5.136812151981657,1.9574914577254927,10.786970244262474,7.301241334311674,1766.857831618243,157.72213498436034,1.0001013993104846,0.00040559724193875484,2.4025552626242144,0.0,1.0000204716672125,0.00010235833606288897,1.6240583033082214,0.0,79.32754182754182
Russian,23488262.0,5001909858.0,186521,48617,4751814388,12281959217,3.925258538528589e-05,3.9584075423982085e-06,186519,23433,0.9999892773467867,0.48199189583890406,0,0,0.0,0.0,8.804515309268126,6.102433305222453,5.983277193402024,2.314893100739727,12.927327675507051,8.259248355391797,7789.568380424181,306.3948749567824,1.003827946151413,0.01093162773491741,3.0411477404931295,1.0722538239251996e-05,1.0030767424411444,0.006266515601955789,1.5753431364878472,2.276604075133753e-06,0.7941030289938013
Sango,679.0,2837.0,538,513,2696,5288,0.19955489614243324,0.09701210287443268,538,390,1.0,0.7602339181286549,295,237,0.5483271375464684,0.4619883040935672,5.198884758364312,3.091617933723197,3.6965875370919883,1.88464447806354,6.733688278334557,6.470420810580927,106.42463104463334,88.67286661431169,1.0,0.0,1.7434944237918215,0.0,1.0,0.0,0.9614243323442137,0.0,79.23416789396171
Yakut,138533.0,1416157.0,67726,30940,1345350,3949125,0.050340803508380716,0.007834646915455955,67726,19474,1.0,0.6294117647058823,391,211,0.005773262853261672,0.006819650937297996,9.081401529693176,5.638720103425986,6.883137473519902,2.344881207862501,12.682156994725617,7.773656999343969,6572.183263797048,218.8285248870604,1.00022148067212,0.0005610843693706996,3.226825739007176,0.0,1.0005834912847957,0.000923179841676887,1.9338818894711414,0.0,48.88799058708033
Sanskrit,374967.0,1473411.0,301297,231154,1399741,3321442,0.2152519644705699,0.06959447131697619,301297,193914,1.0,0.8388952819332566,212596,154733,0.7056027773260272,0.6693935644635178,11.823254131305655,8.829325903942825,7.379814551406296,3.1100434690715657,14.225634063306961,9.640915816978374,19157.66436849526,798.3711715396573,1.0000298708583226,5.974171664503795e-05,3.0921283650351645,0.0,1.0000178604470398,0.0005172385462739179,1.372362458483391,0.0,80.35293772518648
Sicilian,87210.0,1178653.0,43818,20203,1119721,2878255,0.039132962586215674,0.007019183498334929,43818,13050,1.0,0.645943671731921,0,0,0.0,0.0,8.02012871422703,5.1979408998663565,4.661157556212664,1.8133195286727548,10.732101530395637,6.642668925718951,1700.922308396793,99.91773897965982,1.000091286685837,0.0003879684148067004,2.768200282988726,0.0,1.0000258993088458,0.00018576055999664203,1.570299208463537,0.0,50.24423804609563
Scots,50459.0,640622.0,20680,11264,608591,1237515,0.033980127869127214,0.00910211189359321,20680,7373,1.0,0.6545632102272727,0,0,0.0,0.0,7.04119922630561,4.765447443181818,4.574086701906535,2.2494660670779747,10.00421120150228,7.6286335474529485,1026.993404749359,197.90078810536988,1.0004835589941974,0.0014506769825918763,2.1425531914893616,0.0,1.0004272163078323,0.001459108005212039,1.0315417086351917,0.0,40.983769000574725
Croatian (Serbia),167116.0,1429595.0,95636,30572,1358116,3522999,0.070418138067735,0.008677833856892948,95635,16735,0.9999895436864779,0.5473963103493392,25974,8683,0.2715922874231461,0.28401805573727595,8.042588564975532,5.067610885777836,5.189000792274003,2.0003596367753724,12.089124700117237,7.454514767616894,4357.016012903776,175.4011951232004,1.0004914415968715,0.00042870437173897133,2.6712464841013417,0.0,1.0000824671824793,0.00022310318117156413,1.5937305797148402,0.0,57.227315158333134
Samogitian,57657.0,258414.0,44737,18717,245494,670502,0.18223255965522578,0.027914905548380168,44737,11563,1.0,0.6177806272372709,15813,5214,0.3534658112971366,0.2785702836993108,7.9947470773632565,5.0010685473099326,5.983298980830488,2.190692943496067,12.67916374764869,7.964500255136926,6558.561691412672,249.777593626622,1.0003129400719761,0.00046941010796432484,2.638755392628026,0.0,1.000077394966883,0.0016252943045451213,1.7295331046787294,0.0,77.59161940440883
Sinhalese,459279.0,11243277.0,131558,68650,10681114,19983259,0.012316880055769464,0.003435375581130185,131558,48096,1.0,0.7005972323379461,0,0,0.0,0.0,7.48209915018471,5.894260742898762,5.183529920193718,2.77061284147896,13.017679616304548,9.51131112299737,8293.007123880503,729.7766207437812,1.0004712750269842,0.0036333784338466683,1.8853357454506758,0.0,1.000597315972847,0.006643689038428014,0.8636560755741396,0.0,28.644462298515716
Seraiki,19241.0,106389.0,13922,11068,101070,157951,0.13774611655288413,0.07007236421421834,13922,9022,1.0,0.8151427538850741,6378,4794,0.4581238327826462,0.4331405854716299,5.013431978164057,4.1345319840983015,3.74302958345701,2.3950972136928543,10.673609704533693,8.95921069882936,1633.34032019979,497.7269512203137,1.0,0.0005028013216491883,0.9984915960350524,0.0,1.0,0.00135549619075888,0.5614326704264371,0.0,72.35590665765812
Slovak,1435750.0,83427571.0,143186,41523,79256197,199072360,0.0018066221370677173,0.00020858244710616783,143186,19518,1.0,0.47005274185391227,0,0,0.0,0.0,8.173655245624571,5.644991932182164,5.421434427392472,2.158422570566803,12.687590444834687,7.92680422513372,6596.981961937243,243.3357068250003,1.0008031511460618,0.0034570418895702093,2.6545751679633485,0.0,1.0007330404712707,0.002498896080012519,1.5085285886225401,0.0,9.972906146613267
Slovenian,1296498.0,98577949.0,97467,23864,93649086,245312086,0.0010407682996500362,9.728016417421847e-05,97467,10052,1.0,0.4212202480724103,0,0,0.0,0.0,7.953184154636954,5.503478042239356,5.080652180631,1.9395637645020067,11.880116599251462,7.113165046738383,3769.3932486790486,138.44460711580462,1.0007694912124103,0.005591636143515241,2.788513035181138,0.0,1.000390724582192,0.003309311529212362,1.615781866787253,0.0,7.517713100984344
Northern Sami,32503.0,167340.0,24136,13846,158973,455748,0.15182452366125065,0.03038082449072733,24136,9246,1.0,0.6677740863787376,7342,3530,0.3041929068611203,0.2549472771919688,9.622596950613191,5.640401560017334,6.749523503991244,2.354353721793623,11.525419713885727,7.818759599009517,2947.793429500393,225.77776426888457,1.0002900232018561,0.0002485913158766987,3.3239973483592973,0.0,1.0002956476886011,0.0002390343014222541,1.866291760236015,0.0,74.25776082207797
Sami,39077.0,296833.0,24236,12134,281992,737304,0.0859457005872507,0.01645725508067229,24236,7499,1.0,0.6180154936541948,7363,2834,0.303804258128404,0.23355859568155596,10.311685096550585,6.042854788198451,6.628599392890578,2.5351985069930447,11.283573902458253,7.986429834623735,2492.838841746868,253.60332219347703,1.0002888265390328,0.0003713484073279419,3.5648209275458,0.0,1.0008475417742346,4.6100598598541804e-05,1.6137337229424948,0.0,62.02113775366583
Samoan,6081.0,71514.0,2847,1948,67939,149208,0.04190523852279251,0.013055600235912283,2847,1444,1.0,0.7412731006160165,0,0,0.0,0.0,6.434141201264489,4.007700205338809,3.450065499933764,1.5709211302343038,7.643375968544466,5.540311640741469,199.93343828025465,46.537172098142335,1.0,0.0,2.220934316824728,0.0,1.0,0.0,1.1962054195675533,0.0,46.81795757276764
Shona,283869.0,4007851.0,135460,49988,3807460,11216864,0.03557752412369401,0.004456504063880956,135208,34425,0.998139672227964,0.6886652796671201,0,0,0.0,0.0,9.63891185589842,6.073557653836921,6.804281594553849,2.309650005563052,12.900277966795956,7.859354565232112,7644.879078164464,232.22098919259315,1.0005084221229938,0.0014663188764607925,3.4288061659077176,0.0,1.000886417716798,0.00135628476727267,1.9437801053720853,0.0,47.719194417143115
Sindhi,124578.0,2428187.0,33800,20801,2306778,3666645,0.014652471976063583,0.005673033522470815,33800,14823,1.0,0.7126099706744868,0,0,0.0,0.0,5.186153846153847,4.213066679486563,3.7566111693452946,2.3633779654152502,11.197835316442708,9.02007071153769,2349.007031290859,519.1726995015503,1.0000591715976332,0.0026035502958579883,1.292869822485207,0.0,1.0005228071361874,0.017104810259158013,0.5718816461748811,0.0,27.13159626900416
Somali,224126.0,8094217.0,40664,13861,7689508,19475651,0.005288244709544486,0.0007117092003753816,40664,8039,1.0,0.5799725849505808,0,0,0.0,0.0,8.084226834546527,5.426448308202871,5.301683800836153,2.09324658775206,10.696308289434263,6.713760861388177,1659.2416393843598,104.96473242027128,1.0002705095416093,0.0020657092268345466,2.8256443045445603,0.0,1.0000345925903191,0.0013254424080188225,1.531396417039946,0.0,18.143365785317187
Southern Sotho,27976.0,616066.0,8357,4687,585266,1392186,0.014278977422231942,0.003366647847342237,8357,3259,1.0,0.6953275016001706,0,0,0.0,0.0,7.335886083522795,4.800085342436526,4.104361093929939,1.7254468871257145,8.85026756234336,5.956770825344891,461.52582353800966,62.110738881000316,1.000239320330262,0.00035898049539308366,2.539906665071198,0.0,1.0008269744013834,0.00011106061175602204,1.3777854855740808,0.0,29.872033171289676
Spanish,6967270.0,4159741439.0,28379,12669,3951755354,8682856363,7.181365610417795e-06,1.4590820658955084e-06,28379,7957,1.0,0.6280685136948457,0,0,0.0,0.0,7.904260192395785,5.648827847501776,4.76194910015171,2.1672658242037532,9.974586687046056,7.338637899331032,1006.1200116072301,161.8639502421677,1.0035942069840376,0.01282638570774164,2.4426160188872053,3.5237323372916594e-05,1.0020116645105455,0.003938249614629357,1.1912605321670426,4.610103199217428e-06,0.40731879200892174
Albanian,1339636.0,151280022.0,43913,14839,143716034,334027917,0.0003055539370088657,4.44244305484203e-05,43913,7381,1.0,0.49740548554484804,0,0,0.0,0.0,7.657459066791155,5.530696138553811,4.659010232636951,2.004546443344135,10.423173243372311,7.025511623416092,1373.0545646031592,130.28359491175095,1.002869309771594,0.00296039897069205,2.4818618632295677,0.0,1.0014531572726255,0.006815335580440523,1.3159531524506165,0.0,3.2779799885939167
Sardinian,70870.0,708869.0,36017,15527,673427,1574186,0.053483154076091395,0.009863510411095004,36017,9655,1.0,0.6218200553873897,0,0,0.0,0.0,7.921648110614432,4.9923359309589745,4.587616772122294,1.9625539802793317,10.069393318781586,6.815544337713819,1074.4579586246412,112.63757255056672,1.0001943526667962,0.0003887053335924702,2.6596884804397924,0.0,1.0001187953556956,0.0010038207556275587,1.3364522064009907,0.0,50.82122195569352
Sranan Tongo,2992.0,14286.0,2278,1813,13572,26311,0.16784556439728854,0.06890654099046026,2278,1370,1.0,0.7556536127964699,1418,924,0.6224758560140474,0.5096525096525096,6.443810359964881,3.9150579150579152,3.9256557618626586,2.024970544639124,7.926667581416755,6.6835541483726,243.3126605678769,102.78986041532097,1.0004389815627743,0.0004389815627743635,2.0526777875329234,0.0,1.0000736811081639,0.00022104332449160034,0.9383289124668435,0.0,76.13636363636364
Serbian,911441.0,28020139.0,138783,33346,26619133,71483930,0.005213655906824614,0.0004664824667586127,138783,14521,1.0,0.43546452348107717,0,0,0.0,0.0,7.977900751532968,5.308612727163678,5.133192542371685,1.9114944435763395,12.136448152508423,7.108326409884759,4502.305234496077,137.98105726109966,1.0002738087517924,0.0024354567922584176,3.00255074468775,0.0,1.000515907110874,0.003102730656178772,1.6818165715615156,0.0,15.226767283894404
Swati,6135.0,11721.0,5549,3632,11135,40954,0.4983385720700494,0.08868486594716023,5549,2734,1.0,0.7527533039647577,4122,2127,0.7428365471256082,0.5856277533039648,8.858533069021446,4.964757709251101,7.809160305343512,2.1232358255603847,11.480638507654424,7.377728647729941,2857.6995088694794,166.30971634661213,1.000180212650928,0.001081275905568571,3.2719408902504954,0.0,1.0000898069151325,0.000898069151324652,2.676964526268523,0.0,90.4482477587612
Sundanese,107213.0,2051328.0,38576,20374,1948762,4932161,0.019795131473212223,0.004130846499130908,38574,14949,0.9999481542928246,0.7337292627859036,0,0,0.0,0.0,7.488905018664455,5.148866202022185,5.790596286257634,2.2879411276314783,11.503028702349201,7.647900624534786,2902.3960905065715,200.56146434382387,1.0002332935870184,0.0009331743480740319,2.571595209705013,0.0,1.000079024529419,0.0002663229270685697,1.5306004530055493,0.0,35.98071129433931
Swahili (macrolanguage),308496.0,11336973.0,49230,25205,10770126,26786845,0.004570977164055462,0.0009409469461595794,49230,18234,1.0,0.7234278912914104,0,0,0.0,0.0,8.188827950436725,5.564094425709185,5.281427812450848,2.123491699003746,10.653392051976208,7.012455833786379,1610.6106378316574,129.10990133463295,1.000609384521633,0.0023562868169815154,2.8189924842575667,0.0,1.0000956349071497,0.0006015714207986053,1.4864459338730114,0.0,15.958067527617862
Swedish,11666430.0,1411633472.0,117995,42005,1341052022,2758996962,8.798689242795087e-05,1.5224735865439492e-05,117995,26845,1.0,0.6390905844542316,0,0,0.0,0.0,8.907996101529726,6.307368170455898,4.858263420149409,2.3614320975102254,10.968154491163844,8.361637469772997,2003.2885045136468,328.93015619820727,1.008424085766346,0.00993262426373999,2.66744353574304,5.0849612271706426e-05,1.0034660445111354,0.013339860577011978,1.0405258014666339,7.210011126622797e-06,1.011406231383551
Swahili,535686.0,28922174.0,33697,20445,27476090,68001121,0.0012264117638281138,0.0003006568082899692,33697,15718,1.0,0.7687943262411348,0,0,0.0,0.0,8.270795619788112,5.807483492296405,5.345252290264008,2.1597678220628156,10.36104913824165,6.844727695910945,1315.1841828598515,114.93924726519167,1.0005935246461108,0.004006291361248776,2.66169095171677,0.0,1.0000807975225006,0.0009674957390225465,1.4738727744740974,0.0,6.290438801835403
Silesian,78455.0,565429.0,50184,27046,537158,1436793,0.09342502578384758,0.018823866764384294,50184,18097,1.0,0.6691192782666568,13617,5602,0.27134146341463417,0.2071285957258005,8.604076996652319,5.335243658951416,6.387803960845785,2.388138026841723,10.111482262386962,7.314937061605574,1106.26573666562,159.22654512178983,1.000259046708114,0.0003188267176789415,2.849115255858441,0.0,1.0000446795914797,0.0001340387744388057,1.6746264599987342,0.0,63.96533044420368
Tahitian,499.0,1939.0,403,377,1843,3910,0.21866521975040695,0.09641943734015346,403,282,1.0,0.7480106100795756,230,179,0.5707196029776674,0.47480106100795755,5.652605459057072,3.116710875331565,3.445469343461747,1.6240409207161126,6.455706464201884,5.299772691477918,87.77307003589833,39.39041445287682,1.0,0.0,1.903225806451613,0.0,1.0,0.0,1.1215409658166033,0.0,80.7615230460922
Tamil,3267102.0,71583066.0,744156,317379,68003914,156068474,0.010942840731196737,0.0020335881543892074,744150,210897,0.9999919371744634,0.6644957605890749,0,0,0.0,0.0,10.912498185864255,7.976740742141099,7.6840784634837345,3.3481932488171826,14.657767655737375,9.863211324247454,25848.046949646425,931.3704658867493,1.000747148138244,0.0014123249879394702,3.007674393916387,0.0,1.003186934210875,0.002607158758538516,1.2891991040398056,0.0,22.77725029705225
Tatar,2451920.0,268518049.0,104553,32481,255092162,777259384,0.0004098636319527528,4.178913843772904e-05,104553,18238,1.0,0.5614974908407993,0,0,0.0,0.0,8.596625634845486,5.746590314337613,6.2477185128095,2.0504661066916112,12.959667121389469,7.497464878091319,7966.151056268612,180.70152583688588,1.0010329689248516,0.006016087534551854,3.1375187703843985,0.0,1.0017389087791728,0.006840417934910913,2.038395452542364,0.0,4.264127704003394
Tulu,45206.0,139280.0,38242,32049,132316,277671,0.2890202243114967,0.11542076774312046,38242,27489,1.0,0.8577178695123093,24592,20164,0.6430626013283824,0.6291615963056569,7.950996286805084,6.345658210864613,6.268765682154841,2.9871970785569975,13.25457138231393,9.335562916974693,9772.902493727166,646.0772733649993,1.0,2.614925997594268e-05,1.710370796506459,0.0,1.0,7.557664983826597e-06,1.0985368360591312,0.0,84.59496527009689
Telugu,1848188.0,33398370.0,566733,296591,31728453,63570590,0.017861980223240006,0.004665537947657871,566733,213512,1.0,0.7198869824101203,0,0,0.0,0.0,9.467461750065727,7.391586393383481,6.757757303830729,3.3728361652770564,14.450956786474375,10.30392572418769,22396.051566167112,1264.1270253794817,1.0004658278236842,0.0012104465418459839,2.3038679589859776,0.0,1.0011437368219622,0.00248221998091114,0.9999570732301383,0.0,30.664250606540026
Tetum,13437.0,98556.0,8510,5368,93629,227427,0.09089064285637997,0.023603178162663184,8510,3834,1.0,0.7142324888226528,1837,998,0.21586368977673326,0.18591654247391953,7.135370152761457,4.39344262295082,5.078244988198101,2.090653264564014,9.909482570174655,7.318327255124061,961.7263053609931,159.6011520430085,1.000117508813161,0.0017626321974148062,2.319623971797885,0.0,1.0004378985143492,0.0018690790246611627,1.426716081555928,0.0,63.33258911959515
Tajik,1067622.0,59855403.0,63092,21029,56862663,147571549,0.0011095505674786985,0.00014250036773687317,63092,11233,1.0,0.5341671025726378,0,0,0.0,0.0,7.588093577632663,5.237576679823102,5.457535219551712,2.1029120321831143,11.613147698885411,7.3292718162589345,3132.606187718362,160.81652115966244,1.0007924935015533,0.003534521016927661,2.6986781208394093,0.0,1.0004648392918214,0.003271619551127952,1.591491080887295,0.0,5.909582230414885
Tagalog,461916.0,39172231.0,37259,19370,37213657,91982432,0.00100121845052745,0.00021058369058995962,37258,13964,0.9999731608470437,0.7209086215797625,0,0,0.0,0.0,7.844386591159183,5.6372741352607125,4.82618709040071,1.952547536468703,10.060075407235571,6.761866344333102,1067.540736196137,108.52370104079543,1.0011808910359634,0.004643048845947397,2.664573268921095,0.0,1.0004585144641926,0.0017165203624035122,1.4695690348304118,0.0,8.066185193844769
Tigrinya,8685.0,26296.0,7371,6757,24982,39619,0.29505243775518375,0.17054948383351423,7371,6007,1.0,0.8890039958561492,3840,3277,0.5209605209605209,0.48497854077253216,4.588793922127255,3.59819446499926,3.723360819790249,2.3477876776294204,11.21616180480369,9.889451577013473,2379.036687795552,948.4655591826569,1.0,0.000135666802333469,0.9751729751729752,0.0,1.0,4.002882075094068e-05,0.5858618205107677,0.0,84.87046632124353
tlhIngan-Hol,1138.0,2912.0,993,914,2767,5736,0.35887242500903505,0.1593444909344491,993,756,1.0,0.8271334792122538,567,475,0.5709969788519638,0.5196936542669585,5.702920443101712,3.7943107221006565,4.428261655222262,2.13615760111576,8.934196768800527,7.327325672268893,489.17157686203547,160.5997316801876,1.0,0.0,1.635448136958711,0.0,1.0,0.0,1.0730032526201663,0.0,87.25834797891036
Tonga (Tonga Islands),7267.0,98826.0,3621,2473,93885,207616,0.03856846141556159,0.011911413378545007,3621,1824,1.0,0.7375657096643753,0,0,0.0,0.0,6.578293289146645,4.125758188435099,3.8120466528199395,1.7238266800246609,8.305074432688127,6.183916988639436,316.28348863683294,72.70168963689551,1.0005523336095001,0.0,2.2098867716100523,0.0,1.0000532566437663,0.0,1.2113330137934708,0.0,49.82798954176414
Tok Pisin,2274.0,16247.0,1462,1183,15435,26498,0.09471979267897636,0.044644878858781795,1462,876,1.0,0.7404902789518174,478,332,0.32694938440492477,0.28064243448858833,5.9589603283173735,3.710059171597633,4.391188856494979,2.5578534228998415,7.826387523384361,7.143806314408871,226.9746746419167,141.41646724846487,1.0,0.0,1.722298221614227,0.0,1.0,0.0,0.716747651441529,0.0,64.29199648197009
Tswana,38535.0,989192.0,9394,5011,939735,2224901,0.009996435165232753,0.0022522350432670935,9394,3448,1.0,0.688086210337258,0,0,0.0,0.0,7.438684266553119,4.902215126721213,3.9430307480300297,1.6654242143807747,8.644926028579405,5.78211915258062,400.2967323086243,55.028959788816245,1.0,0.00010645092612305727,2.6772407919948904,0.0,1.0,8.513038250144988e-06,1.367574901434979,0.0,24.377838328792006
Tsonga,30338.0,461552.0,10843,6201,438476,1142979,0.024728833505140532,0.005425296527757728,10843,4487,1.0,0.7235929688759878,0,0,0.0,0.0,7.654800332011436,4.861312691501371,4.601902954779737,1.7654077633972278,9.457969095960703,6.133513044356777,703.2866862169531,70.20554339280048,1.0000922253988749,0.0005533523932491008,2.7727566171723694,0.0,1.0000136837592024,5.4735036809312255e-05,1.6066466579698775,0.0,35.74065528380249
Turkmen,243367.0,5297831.0,54596,20091,5032942,13503167,0.010847730810329227,0.0014878731781959003,54596,10857,1.0,0.540391219949231,0,0,0.0,0.0,9.17677119202872,5.826389925837439,7.2563586069539445,2.7046123327957066,12.326363851571637,8.041912208108778,5135.766342497555,263.5462233713693,1.0004395926441498,0.0015568906146970474,2.990145798226976,0.0,1.0005565333357707,0.0012330760020679754,1.681168986250984,0.0,22.433608500741677
Tumbuka,2221.0,6320.0,1905,1355,6004,17001,0.31728847435043306,0.07970119404740898,1905,985,1.0,0.7269372693726938,1221,659,0.6409448818897637,0.4863468634686347,7.581627296587927,4.145387453874538,5.603930712858094,1.9790600552908653,9.319727963262501,6.86162045107436,639.024734215618,116.29300013808921,1.0,0.002099737532808399,2.6965879265091863,0.0,1.0,0.0006662225183211193,1.830946035976016,0.0,85.77217469608284
Turkish,9646216.0,1281617217.0,180401,47974,1217536357,3160662297,0.00014816888133386557,1.517846435082147e-05,180400,26020,0.9999944567934768,0.5423771209405095,0,0,0.0,0.0,9.114001585357066,6.066327594113478,6.467977792797854,2.4915658108981455,13.388861129632419,8.74085859692688,10726.272050961874,427.8195489750104,1.0027216993159722,0.006923426569550226,3.025315683861598,0.0,1.0036468512619536,0.008477340278718264,1.5838256466948362,0.0,1.8701737551802697
Tuvinian,55117.0,300920.0,40071,19602,285874,807848,0.14017014488900706,0.02426446559253721,40071,12760,1.0,0.6509539842873177,19234,7859,0.4799980035437099,0.40092847668605247,8.80150233335829,5.369758187940006,6.477147274673458,2.292074746734534,12.37508639462098,8.057822770537708,5312.172921487337,266.4687923439173,1.0008235382196602,0.0003244241471388286,3.138703800753662,0.0,1.0001224315607575,0.0009199857279780602,1.8248459111356752,0.0,72.70170727724658
Udmurt,26171.0,143829.0,18980,10936,136638,381814,0.13890718540962252,0.028642218462392684,18980,7378,1.0,0.6746525237746891,5261,2765,0.277186512118019,0.25283467446964153,8.153582718651212,4.88432699341624,6.272859673004581,2.244839110142635,11.82737970983941,8.062887836913196,3634.0932144982457,267.4059648673091,1.0001053740779768,0.00010537407797681771,2.9,0.0,1.000080504691228,0.0004025234561395805,1.7938640788067741,0.0,72.52302166520194
Uyghur,236150.0,2561259.0,126476,85731,2433197,5117551,0.05197935062389112,0.016752348926273523,126476,65636,1.0,0.765604040545427,0,0,0.0,0.0,9.206410702425757,7.2109738600972815,6.7277647473673525,3.198791179609153,13.755045286298781,9.562114504250543,13825.511980776153,755.9329704423271,1.0000158132768273,0.0,2.1132309687213384,0.0,1.0000086306205376,0.0,1.103212358062253,0.0,53.55748464958713
Ukrainian,16916037.0,2954647810.0,172394,48593,2806916001,7403858354,6.141758425923057e-05,6.563199574684894e-06,172394,23084,1.0,0.4750478463976293,0,0,0.0,0.0,8.82502291263037,6.1945341921675965,5.960186892675026,2.2595980579452344,12.950211733010125,8.212411042527721,7914.111813302983,296.6074536586604,1.0033353829019571,0.012442428390779262,2.995278257944012,5.800665916447208e-06,1.0032961495807868,0.005708506059423044,1.6287142708835198,1.2679396172639511e-06,1.0191157657080083
Urdu,1754026.0,233773148.0,15489,7426,222084676,450326285,6.974366840150646e-05,1.6490265497160575e-05,15489,5088,1.0,0.685160247778077,0,0,0.0,0.0,4.959971592743237,3.910584433072987,3.6064958574629435,1.7785936346131783,10.239023577828323,7.36275774101803,1208.5182781145627,164.5928369432119,1.0023887920459682,0.01084640712763897,1.6615662728387888,0.0001936858415649816,1.001165843608228,0.005844279863775923,1.0206869338431976,2.6300779077616322e-05,0.8830541850576902
